TIME [min]      ID         DISTANCE [m]   
1285            PG23       26292669.562391
1290            PG23       26366457.031651
1295            PG23       26440539.372912
1300            PG23       26515127.915670
1305            PG23       26590446.529180
1310            PG23       26666704.235642
1315            PG23       26744106.206979
1320            PG23       26822849.614884
1325            PG23       26903123.172604
1330            PG23       26985106.086060
1335            PG23       27068962.690556
1340            PG23       27154848.315974
1345            PG23       27242902.558713
1350            PG23       27333252.662081
1355            PG23       27426005.262421
1360            PG23       27521258.188576
1365            PG23       27619078.990189
1370            PG23       27719529.928013
1375            PG23       27822650.198954
1380            PG23       27928459.133981
1385            PG23       28036958.262321
1390            PG23       28148129.362265
1395            PG23       28261932.741287
1400            PG23       28378313.639842
1405            PG23       28497194.896425
1410            PG23       28618484.153182
1415            PG23       28742061.294145
1420            PG23       28867802.383010
1425            PG23       28995555.414659
1430            PG23       29125156.924102
1435            PG23       29256425.814529
1440            PG23       29389169.480192
