TIME [min]      ID         DISTANCE [m]   
0               PE07       32059595.940658
5               PE07       31997222.125822
10              PE07       31936881.347833
15              PE07       31878525.802798
20              PE07       31822090.339626
25              PE07       31767502.708239
30              PE07       31714673.502551
35              PE07       31663507.446051
40              PE07       31613899.602596
45              PE07       31565732.570274
50              PE07       31518874.918607
55              PE07       31473200.947621
60              PE07       31428566.394744
65              PE07       31384819.579769
70              PE07       31341809.269301
75              PE07       31299372.911453
80              PE07       31257340.384853
85              PE07       31215547.936526
90              PE07       31173822.750285
95              PE07       31131982.637062
100             PE07       31089852.758314
105             PE07       31047251.030723
110             PE07       31004004.718786
115             PE07       30959934.486657
120             PE07       30914857.618914
125             PE07       30868601.682374
130             PE07       30820991.119688
135             PE07       30771862.399099
140             PE07       30721049.864571
145             PE07       30668388.169398
150             PE07       30613726.927188
155             PE07       30556918.118865
160             PE07       30497818.655327
165             PE07       30436295.592859
170             PE07       30372222.744347
175             PE07       30305482.468128
180             PE07       30235967.996000
185             PE07       30163573.414070
190             PE07       30088218.152531
195             PE07       30009820.950653
200             PE07       29928314.735690
205             PE07       29843639.051924
210             PE07       29755753.857544
215             PE07       29664626.350205
220             PE07       29570234.877496
225             PE07       29472572.283990
230             PE07       29371642.178905
235             PE07       29267460.734764
240             PE07       29160065.588959
245             PE07       29049498.356754
250             PE07       28935818.292591
255             PE07       28819095.926957
260             PE07       28699419.613856
265             PE07       28576886.835128
270             PE07       28451615.033151
275             PE07       28323727.266968
280             PE07       28193372.464005
285             PE07       28060696.858786
290             PE07       27925877.503074
295             PE07       27789097.620999
300             PE07       27650547.684522
305             PE07       27510437.663769
310             PE07       27368994.953468
315             PE07       27226452.855838
320             PE07       27083054.901308
325             PE07       26939062.922944
330             PE07       26794746.610264
335             PE07       26650382.789766
340             PE07       26506265.300170
345             PE07       26362691.214656
350             PE07       26219969.088511
355             PE07       26078414.061123
360             PE07       25938349.787526
365             PE07       25800097.007688
370             PE07       25663993.766293
375             PE07       25530373.800541
380             PE07       25399572.494685
385             PE07       25271927.502053
390             PE07       25147773.480901
395             PE07       25027446.213801
400             PE07       24911280.011956
405             PE07       24799591.608915
410             PE07       24692702.318750
415             PE07       24590921.109395
420             PE07       24494545.274268
425             PE07       24403858.372883
430             PE07       24319136.624516
435             PE07       24240625.901557
440             PE07       24168574.550750
445             PE07       24103194.528174
450             PE07       24044681.677604
455             PE07       23993217.562601
460             PE07       23948952.007301
465             PE07       23912013.605965
470             PE07       23882503.746626
475             PE07       23860493.840416
480             PE07       23846037.497571
485             PE07       23839151.353366
490             PE07       23839829.911162
495             PE07       23848037.639968
500             PE07       23863711.417091
505             PE07       23886755.368336
510             PE07       23917055.631982
515             PE07       23954465.862878
520             PE07       23998818.159766
525             PE07       24049909.763823
530             PE07       24107527.186441
535             PE07       24171429.525472
540             PE07       24241354.698281
545             PE07       24317024.756842
550             PE07       24398135.175146
555             PE07       24484376.399375
560             PE07       24575418.901278
565             PE07       24670924.115198
570             PE07       24770537.165275
575             PE07       24873901.139700
580             PE07       24980644.577671
585             PE07       25090396.846587
590             PE07       25202776.232879
595             PE07       25317409.028009
600             PE07       25433904.215367
605             PE07       25551889.215310
610             PE07       25670981.724948
615             PE07       25790807.736085
620             PE07       25910988.992553
625             PE07       26031162.230197
630             PE07       26150968.815890
635             PE07       26270051.311786
640             PE07       26388067.679254
645             PE07       26504680.249902
650             PE07       26619562.977835
655             PE07       26732401.835697
660             PE07       26842886.363652
665             PE07       26950728.044670
670             PE07       27055648.355611
675             PE07       27157370.178174
680             PE07       27255647.298490
685             PE07       27350231.207476
690             PE07       27440897.020407
695             PE07       27527433.620098
700             PE07       27609636.266164
705             PE07       27687327.140992
710             PE07       27760329.209100
715             PE07       27828487.799797
720             PE07       27891670.544268
725             PE07       27949745.275375
730             PE07       28002608.718400
735             PE07       28050167.681092
