TIME [min]      ID         DISTANCE [m]   
750             PE34       31585620.916696
755             PE34       31723306.153145
760             PE34       31857632.531293
765             PE34       31988451.739492
770             PE34       32115613.142803
775             PE34       32239001.260718
780             PE34       32358492.998492
785             PE34       32473996.112222
790             PE34       32585417.483992
795             PE34       32692692.493110
800             PE34       32795751.904158
805             PE34       32894555.635334
810             PE34       32989068.588106
815             PE34       33079273.267621
820             PE34       33165162.310915
825             PE34       33246737.477496
830             PE34       33324022.705012
835             PE34       33397044.339017
840             PE34       33465841.924739
845             PE34       33530475.861370
850             PE34       33591011.798346
855             PE34       33647520.540664
860             PE34       33700089.927395
865             PE34       33748818.343372
870             PE34       33793818.184111
875             PE34       33835194.891335
880             PE34       33873084.657646
885             PE34       33907614.978255
890             PE34       33938932.305437
895             PE34       33967178.270515
900             PE34       33992517.039491
905             PE34       34015109.099109
910             PE34       34035122.909810
915             PE34       34052728.353041
920             PE34       34068105.880362
925             PE34       34081437.140729
930             PE34       34092907.636137
935             PE34       34102703.930155
940             PE34       34111016.939166
945             PE34       34118030.678174
950             PE34       34123941.719657
955             PE34       34128937.094592
960             PE34       34133206.315621
965             PE34       34136936.042424
970             PE34       34140310.935291
975             PE34       34143510.259896
980             PE34       34146709.471854
985             PE34       34150082.787419
990             PE34       34153795.375921
995             PE34       34158008.745249
1000            PE34       34162869.610962
1005            PE34       34168524.682117
1010            PE34       34175115.599691
1015            PE34       34182763.479640
1020            PE34       34191590.877584
1025            PE34       34201704.263303
1030            PE34       34213201.122673
1035            PE34       34226168.339847
1040            PE34       34240681.569470
1045            PE34       34256802.555284
1050            PE34       34274583.159440
1055            PE34       34294064.067145
1060            PE34       34315271.537209
1065            PE34       34338219.270839
1070            PE34       34362907.270314
1075            PE34       34389326.834161
1080            PE34       34417453.839018
1085            PE34       34447249.363905
1090            PE34       34478667.076436
1095            PE34       34511648.121740
1100            PE34       34546111.219975
1105            PE34       34581980.033332
1110            PE34       34619156.648707
1115            PE34       34657533.912451
1120            PE34       34696995.466940
1125            PE34       34737414.485459
1130            PE34       34778654.584511
1135            PE34       34820571.238982
1140            PE34       34863012.969295
1145            PE34       34905815.441275
1150            PE34       34948813.923175
1155            PE34       34991835.622168
1160            PE34       35034702.735247
1165            PE34       35077226.063321
1170            PE34       35119226.350998
1175            PE34       35160501.550300
1180            PE34       35200867.112200
1185            PE34       35240123.372140
1190            PE34       35278077.791613
1195            PE34       35314523.678094
1200            PE34       35349275.500115
1205            PE34       35382129.301039
1210            PE34       35412890.164753
1215            PE34       35441370.607411
1220            PE34       35467382.923655
1225            PE34       35490735.214868
1230            PE34       35511247.413484
1235            PE34       35528745.447114
1240            PE34       35543061.441006
1245            PE34       35554020.452493
1250            PE34       35561473.075009
1255            PE34       35565264.923235
1260            PE34       35565251.375948
1265            PE34       35561298.007659
1270            PE34       35553278.038152
1275            PE34       35541066.325258
1280            PE34       35524561.172710
1285            PE34       35503660.918180
1290            PE34       35478276.041714
1295            PE34       35448327.662789
1300            PE34       35413750.594416
1305            PE34       35374478.914142
1310            PE34       35330475.332178
1315            PE34       35281704.663675
1320            PE34       35228137.076708
1325            PE34       35169772.366125
1330            PE34       35106602.631306
1335            PE34       35038648.203347
1340            PE34       34965933.976758
1345            PE34       34888500.585032
1350            PE34       34806394.001174
1355            PE34       34719683.112312
1360            PE34       34628442.461195
1365            PE34       34532765.908104
1370            PE34       34432754.877705
1375            PE34       34328520.269425
1380            PE34       34220194.870333
1385            PE34       34107915.84734 
1390            PE34       33991842.057219
1395            PE34       33872131.161576
1400            PE34       33748965.212842
1405            PE34       33622535.659488
1410            PE34       33493035.966971
1415            PE34       33360684.053973
1420            PE34       33225702.496891
1425            PE34       33088325.256353
1430            PE34       32948795.297311
1435            PE34       32807365.876516
1440            PE34       32664300.096144
