TIME [min]      ID         DISTANCE [m]   
0               PE30       31055350.970895
5               PE30       30996714.143890
10              PE30       30932463.960894
15              PE30       30862619.097755
20              PE30       30787215.599660
25              PE30       30706300.753623
30              PE30       30619934.463646
35              PE30       30528191.967130
40              PE30       30431164.127799
45              PE30       30328955.761515
50              PE30       30221681.430219
55              PE30       30109468.283657
60              PE30       29992467.887951
65              PE30       29870833.114001
70              PE30       29744736.074335
75              PE30       29614357.609974
80              PE30       29479895.276257
85              PE30       29341556.383833
90              PE30       29199560.628974
95              PE30       29054139.383924
100             PE30       28905535.160875
105             PE30       28754002.066541
110             PE30       28599804.591323
115             PE30       28443215.154113
120             PE30       28284519.306109
125             PE30       28124009.456709
130             PE30       27961983.396664
135             PE30       27798752.087751
140             PE30       27634631.557314
145             PE30       27469940.101565
150             PE30       27305009.002980
155             PE30       27140170.630759
160             PE30       26975755.233051
165             PE30       26812101.102107
170             PE30       26649556.790549
175             PE30       26488451.534863
180             PE30       26329134.357760
185             PE30       26171941.597763
190             PE30       26017207.119607
195             PE30       25865264.687607
200             PE30       25716441.176736
205             PE30       25571052.308047
210             PE30       25429410.274867
215             PE30       25291822.896350
220             PE30       25158574.008825
225             PE30       25029946.678660
230             PE30       24906205.858931
235             PE30       24787600.032847
240             PE30       24674363.983335
245             PE30       24566716.030108
250             PE30       24464848.652027
255             PE30       24368945.364065
260             PE30       24279158.624423
265             PE30       24195621.428059
270             PE30       24118452.125289
275             PE30       24047736.783721
280             PE30       23983541.988400
285             PE30       23925907.048150
290             PE30       23874850.516153
295             PE30       23830364.240829
300             PE30       23792415.341379
305             PE30       23760951.503540
310             PE30       23735895.049395
315             PE30       23717137.643938
320             PE30       23704558.012558
325             PE30       23698017.866080
330             PE30       23697344.704443
335             PE30       23702354.392366
340             PE30       23712850.288072
345             PE30       23728614.987919
350             PE30       23749409.543896
355             PE30       23774995.826757
360             PE30       23805111.886943
365             PE30       23839488.938436
370             PE30       23877849.377787
375             PE30       23919916.770547
380             PE30       23965391.858797
385             PE30       24013989.773572
390             PE30       24065413.875293
395             PE30       24119366.155529
400             PE30       24175551.786821
405             PE30       24233672.483670
410             PE30       24293445.149070
415             PE30       24354580.845188
420             PE30       24416796.095559
425             PE30       24479821.590467
430             PE30       24543389.572346
435             PE30       24607243.010452
440             PE30       24671137.245119
445             PE30       24734827.125092
450             PE30       24798095.920745
455             PE30       24860726.335837
460             PE30       24922514.692681
465             PE30       24983271.521245
470             PE30       25042827.109746
475             PE30       25101018.108686
480             PE30       25157695.967704
485             PE30       25212730.223603
490             PE30       25266004.477750
495             PE30       25317411.018780
500             PE30       25366868.053664
505             PE30       25414301.280365
510             PE30       25459656.970211
515             PE30       25502886.890584
520             PE30       25543973.530622
525             PE30       25582897.613846
530             PE30       25619672.131375
535             PE30       25654309.997174
540             PE30       25686847.549735
545             PE30       25717335.692619
550             PE30       25745836.329179
555             PE30       25772423.451525
560             PE30       25797190.371489
565             PE30       25820241.985493
570             PE30       25841691.591017
575             PE30       25861669.889559
580             PE30       25880318.407450
585             PE30       25897788.263881
590             PE30       25914241.283127
595             PE30       25929849.523216
600             PE30       25944796.910607
605             PE30       25959266.082106
610             PE30       25973461.668691
615             PE30       25987587.756530
620             PE30       26001850.999314
625             PE30       26016464.768006
630             PE30       26031653.509461
635             PE30       26047638.461750
640             PE30       26064641.994391
645             PE30       26082890.769675
650             PE30       26102608.908303
655             PE30       26124020.941803
660             PE30       26147351.244112
665             PE30       26172812.312070
670             PE30       26200621.792117
675             PE30       26230984.771798
680             PE30       26264106.104975
685             PE30       26300177.306342
690             PE30       26339383.502554
695             PE30       26381896.482640
700             PE30       26427881.297882
705             PE30       26477492.369221
710             PE30       26530858.146037
715             PE30       26588112.914862
720             PE30       26649363.368544
725             PE30       26714705.821006
730             PE30       26784216.758152
735             PE30       26857961.325221
740             PE30       26935986.263124
745             PE30       27018317.636404
750             PE30       27104973.435148
755             PE30       27195941.694971
760             PE30       27291200.801727
765             PE30       27390711.929269
770             PE30       27494419.078830
775             PE30       27602247.911482
780             PE30       27714100.593522
785             PE30       27829879.597519
790             PE30       27949451.986427
795             PE30       28072687.001837
800             PE30       28199428.888153
805             PE30       28329509.710093
810             PE30       28462752.114307
815             PE30       28598964.720738
820             PE30       28737938.831333
825             PE30       28879467.506964
830             PE30       29023321.447722
835             PE30       29169268.870750
840             PE30       29317075.940140
845             PE30       29466484.390169
850             PE30       29617250.504180
855             PE30       29769115.062220
860             PE30       29921813.357758
865             PE30       30075078.817061
870             PE30       30228647.140769
875             PE30       30382249.509284
880             PE30       30535618.315368
885             PE30       30688477.462548
890             PE30       30840566.805090
895             PE30       30991618.509551
900             PE30       31141367.622216
905             PE30       31289556.868627
910             PE30       31435930.321817
915             PE30       31580236.221769
920             PE30       31722229.338203
925             PE30       31861670.538183
930             PE30       31998327.018193
935             PE30       32131974.273699
940             PE30       32262396.938538
945             PE30       32389376.962116
950             PE30       32512723.734472
955             PE30       32632236.955490
960             PE30       32747734.508924
965             PE30       32859049.859580
970             PE30       32966014.120839
975             PE30       33068478.302220
