TIME [min]      ID         DISTANCE [m]   
0               PE12       33660879.951121
5               PE12       33752906.368946
10              PE12       33840010.103864
15              PE12       33922075.445513
20              PE12       33998992.850557
25              PE12       34070656.270647
30              PE12       34136988.249754
35              PE12       34197908.931495
40              PE12       34253364.471524
45              PE12       34303298.261411
50              PE12       34347679.404997
55              PE12       34386483.805536
60              PE12       34419702.309664
65              PE12       34447339.948229
70              PE12       34469413.267941
75              PE12       34485951.842291
80              PE12       34496999.666759
85              PE12       34502610.932373
90              PE12       34502857.982732
95              PE12       34497822.664738
100             PE12       34487602.683702
105             PE12       34472302.018304
110             PE12       34452044.250788
115             PE12       34426964.619307
120             PE12       34397210.918636
125             PE12       34362937.907339
130             PE12       34324321.205881
135             PE12       34281536.588539
140             PE12       34234784.538868
145             PE12       34184269.735256
150             PE12       34130202.445753
155             PE12       34072808.409258
160             PE12       34012328.971458
165             PE12       33949007.050926
170             PE12       33883097.295060
175             PE12       33814855.915900
180             PE12       33744559.416064
185             PE12       33672483.963073
190             PE12       33598906.863318
195             PE12       33524122.310566
200             PE12       33448422.392430
205             PE12       33372102.907549
210             PE12       33295466.244358
215             PE12       33218815.792168
220             PE12       33142448.823221
225             PE12       33066678.848226
230             PE12       32991804.485989
235             PE12       32918125.953833
240             PE12       32845945.408069
245             PE12       32775557.274462
250             PE12       32707253.546144
255             PE12       32641310.460031
260             PE12       32578012.028241
265             PE12       32517623.446489
270             PE12       32460403.564270
275             PE12       32406600.247143
280             PE12       32356448.687532
285             PE12       32310172.632683
290             PE12       32267980.926039
295             PE12       32230067.420998
300             PE12       32196611.935862
305             PE12       32167775.921762
310             PE12       32143702.025712
315             PE12       32124520.437717
320             PE12       32110335.273695
325             PE12       32101231.261786
330             PE12       32097284.792048
335             PE12       32098537.298652
340             PE12       32105020.415121
345             PE12       32116740.286917
350             PE12       32133683.678637
355             PE12       32155817.379186
360             PE12       32183087.879226
365             PE12       32215415.578105
370             PE12       32252714.414330
375             PE12       32294869.661049
380             PE12       32341751.537425
385             PE12       32393207.963932
390             PE12       32449071.886032
395             PE12       32509167.943045
400             PE12       32573294.899223
405             PE12       32641244.102197
410             PE12       32712787.781080
415             PE12       32787686.988017
420             PE12       32865696.341029
425             PE12       32946559.318673
430             PE12       33030005.448693
435             PE12       33115761.836196
440             PE12       33203545.893245
445             PE12       33293065.36752 
450             PE12       33384034.784775
455             PE12       33476155.417140
460             PE12       33569130.199294
465             PE12       33662662.723187
470             PE12       33756446.814766
475             PE12       33850187.591506
480             PE12       33943586.397157
485             PE12       34036352.002231
490             PE12       34128191.445506
495             PE12       34218817.086303
500             PE12       34307947.993349
505             PE12       34395307.887214
510             PE12       34480625.847595
515             PE12       34563640.751889
520             PE12       34644097.344977
525             PE12       34721749.200650
530             PE12       34796358.327345
535             PE12       34867695.386925
540             PE12       34935545.209230
545             PE12       34999693.637166
550             PE12       35059947.989332
555             PE12       35116119.017575
560             PE12       35168034.285341
565             PE12       35215523.490277
570             PE12       35258439.328727
575             PE12       35296636.246640
580             PE12       35329995.327130
585             PE12       35358389.249208
590             PE12       35381722.346477
595             PE12       35399903.897074
600             PE12       35412851.233187
605             PE12       35420500.195666
610             PE12       35422798.583991
615             PE12       35419708.057873
620             PE12       35411200.336473
625             PE12       35397260.486052
630             PE12       35377886.545117
635             PE12       35353090.642678
640             PE12       35322893.837610
645             PE12       35287333.768536
650             PE12       35246456.44101 
655             PE12       35200326.381734
660             PE12       35149006.130261
665             PE12       35092588.249909
670             PE12       35031163.929873
675             PE12       34964840.321666
680             PE12       34893734.255560
685             PE12       34817974.120352
690             PE12       34737696.673784
695             PE12       34653051.520176
700             PE12       34564197.914621
705             PE12       34471298.898593
710             PE12       34374531.599157
715             PE12       34274084.036258
720             PE12       34170145.877149
725             PE12       34062918.055445
730             PE12       33952604.248710
735             PE12       33839421.674649
740             PE12       33723588.898931
745             PE12       33605329.035845
750             PE12       33484873.120273
755             PE12       33362453.607500
760             PE12       33238307.196994
765             PE12       33112675.245285
770             PE12       32985794.362196
775             PE12       32857912.344588
780             PE12       32729269.053016
785             PE12       32600112.710701
790             PE12       32470675.734708
795             PE12       32341206.172213
800             PE12       32211939.794035
805             PE12       32083112.791304
810             PE12       31954946.147564
815             PE12       31827673.427951
820             PE12       31701509.847717
825             PE12       31576666.878428
830             PE12       31453349.323272
835             PE12       31331752.357076
840             PE12       31212063.700148
845             PE12       31094455.111882
850             PE12       30979097.307851
855             PE12       30866144.703443
860             PE12       30755733.982768
865             PE12       30647999.249684
870             PE12       30543056.852951
875             PE12       30441006.741553
880             PE12       30341938.616446
885             PE12       30245926.342242
890             PE12       30153028.768986
895             PE12       30063287.800384
900             PE12       29976734.620135
905             PE12       29893379.444764
910             PE12       29813221.089779
915             PE12       29736239.204102
920             PE12       29662404.556099
925             PE12       29591665.084218
930             PE12       29523960.845500
935             PE12       29459213.460537
940             PE12       29397332.063259
945             PE12       29338211.850509
950             PE12       29281735.770343
955             PE12       29227774.330035
960             PE12       29176186.258971
965             PE12       29126822.985092
970             PE12       29079514.442335
975             PE12       29034099.462759
980             PE12       28990396.801691
985             PE12       28948217.440255
990             PE12       28907369.374159
995             PE12       28867658.402412
1000            PE12       28828880.343616
1005            PE12       28790830.200485
1010            PE12       28753298.660543
1015            PE12       28716080.118698
1020            PE12       28678955.488657
1025            PE12       28641726.858228
1030            PE12       28604173.548694
1035            PE12       28566099.011002
1040            PE12       28527297.230390
1045            PE12       28487569.138286
1050            PE12       28446721.115988
1055            PE12       28404565.556418
1060            PE12       28360918.202492
1065            PE12       28315607.638919
1070            PE12       28268466.118296
1075            PE12       28219335.226650
1080            PE12       28168068.269389
1085            PE12       28114526.549761
1090            PE12       28058580.998308
1095            PE12       28000115.970746
1100            PE12       27939026.886685
1105            PE12       27875221.098114
1110            PE12       27808617.755000
1115            PE12       27739152.212306
1120            PE12       27666766.390138
1125            PE12       27591426.31464 
1130            PE12       27513102.346221
1135            PE12       27431782.584035
1140            PE12       27347477.995185
1145            PE12       27260197.207870
1150            PE12       27169983.279576
1155            PE12       27076879.308072
1160            PE12       26980955.245884
1165            PE12       26882285.904106
1170            PE12       26780974.968741
1175            PE12       26677125.152083
1180            PE12       26570871.066690
1185            PE12       26462349.238294
1190            PE12       26351724.156890
1195            PE12       26239171.556115
1200            PE12       26124870.830839
1205            PE12       26009038.297898
1210            PE12       25891880.997806
1215            PE12       25773641.266974
1220            PE12       25654563.666002
1225            PE12       25534905.431528
1230            PE12       25414941.645377
1235            PE12       25294959.825646
1240            PE12       25175254.132701
1245            PE12       25056134.149751
1250            PE12       24937917.166228
1255            PE12       24820926.644202
1260            PE12       24705500.808956
1265            PE12       24591976.613934
1270            PE12       24480703.557936
1275            PE12       24372029.522309
1280            PE12       24266309.888456
1285            PE12       24163896.006322
1290            PE12       24065142.218608
1295            PE12       23970398.033873
1300            PE12       23880015.601984
1305            PE12       23794330.434030
1310            PE12       23713680.834711
1315            PE12       23638390.768288
1320            PE12       23568767.945142
1325            PE12       23505117.096272
1330            PE12       23447723.096240
1335            PE12       23396842.996651
1340            PE12       23352733.633706
1345            PE12       23315620.632881
1350            PE12       23285700.142379
1355            PE12       23263159.616709
1360            PE12       23248151.183469
1365            PE12       23240801.980983
1370            PE12       23241208.866243
1375            PE12       23249448.740384
1380            PE12       23265555.542509
1385            PE12       23289549.893656
1390            PE12       23321404.082001
1395            PE12       23361077.739772
1400            PE12       23408490.916144
1405            PE12       23463535.956334
1410            PE12       23526078.391584
1415            PE12       23595954.808272
1420            PE12       23672977.295463
1425            PE12       23756925.973282
1430            PE12       23847566.286794
1435            PE12       23944636.451949
1440            PE12       24047854.290539
