TIME [min]      ID         DISTANCE [m]   
0               PE14       22544781.843447
5               PE14       22715998.475896
10              PE14       22896422.316278
15              PE14       23084936.756096
20              PE14       23280464.956227
25              PE14       23481945.842079
30              PE14       23688348.510838
35              PE14       23898696.110035
40              PE14       24112037.829382
45              PE14       24327475.900906
50              PE14       24544156.733962
55              PE14       24761272.677411
60              PE14       24978065.618103
65              PE14       25193817.013487
70              PE14       25407868.167480
75              PE14       25619591.353798
80              PE14       25828410.943204
85              PE14       26033792.426755
90              PE14       26235242.388052
95              PE14       26432303.187562
100             PE14       26624560.932171
105             PE14       26811631.634941
110             PE14       26993165.152861
115             PE14       27168846.181162
120             PE14       27338388.480853
125             PE14       27501528.195213
130             PE14       27658037.812250
135             PE14       27807710.353798
140             PE14       27950358.699425
145             PE14       28085826.783479
150             PE14       28213966.631818
155             PE14       28334660.929986
160             PE14       28447807.364880
165             PE14       28553322.093788
170             PE14       28651128.485874
175             PE14       28741173.702801
180             PE14       28823420.809798
185             PE14       28897839.618742
190             PE14       28964417.535695
195             PE14       29023150.430567
200             PE14       29074043.258211
205             PE14       29117119.511592
210             PE14       29152405.471233
215             PE14       29179940.773351
220             PE14       29199768.616566
225             PE14       29211947.846172
230             PE14       29216540.612798
235             PE14       29213618.095889
240             PE14       29203260.172308
245             PE14       29185547.295207
250             PE14       29160576.902251
255             PE14       29128446.696933
260             PE14       29089259.673060
265             PE14       29043130.812723
270             PE14       28990170.341145
275             PE14       28930507.819202
280             PE14       28864268.953827
285             PE14       28791589.003892
290             PE14       28712606.185207
295             PE14       28627466.656326
300             PE14       28536318.852462
305             PE14       28439320.259176
310             PE14       28336632.234627
315             PE14       28228419.431227
320             PE14       28114854.818797
325             PE14       27996117.071829
330             PE14       27872385.754582
335             PE14       27743846.155733
340             PE14       27610698.708014
345             PE14       27473141.470535
350             PE14       27331375.514804
355             PE14       27185614.712716
360             PE14       27036073.783551
365             PE14       26882979.003231
370             PE14       26726558.621587
375             PE14       26567048.516054
380             PE14       26404692.402686
385             PE14       26239735.940963
390             PE14       26072438.991827
395             PE14       25903062.858757
400             PE14       25731878.630086
405             PE14       25559165.064737
410             PE14       25385206.926780
415             PE14       25210297.820631
420             PE14       25034739.586978
425             PE14       24858837.621654
430             PE14       24682912.669858
435             PE14       24507287.639902
440             PE14       24332295.780291
445             PE14       24158279.400884
450             PE14       23985582.194738
455             PE14       23814565.257009
460             PE14       23645591.032867
465             PE14       23479028.632682
470             PE14       23315256.425374
475             PE14       23154658.646797
480             PE14       22997623.107240
485             PE14       22844546.247903
490             PE14       22695820.636230
495             PE14       22551854.610837
500             PE14       22413042.267522
505             PE14       22279795.296870
510             PE14       22152508.675225
515             PE14       22031587.242183
520             PE14       21917425.043065
525             PE14       21810412.465073
530             PE14       21710930.745993
535             PE14       21619349.395238
540             PE14       21536029.260970
545             PE14       21461313.631759
550             PE14       21395530.426576
555             PE14       21338981.92428 
560             PE14       21291957.820144
565             PE14       21254717.018485
570             PE14       21227490.122657
575             PE14       21210487.476924
