TIME [s]   ID         DISTANCE [m]   
0          PG03       21850539.549653
5          PG03       21741186.831028
10         PG03       21633395.873677
15         PG03       21527561.012671
20         PG03       21424102.781999
25         PG03       21323442.603333
30         PG03       21226020.17562 
35         PG03       21132281.566623
40         PG03       21042671.795450
45         PG03       20957651.047909
50         PG03       20877665.961669
55         PG03       20803172.907663
60         PG03       20734615.559981
65         PG03       20672430.275390
70         PG03       20617039.978258
75         PG03       20568853.212877
80         PG03       20528258.829253
85         PG03       20495622.699961
90         PG03       20471286.049776
95         PG03       20455557.247322
100        PG03       20448719.987864
105        PG03       20451016.542606
110        PG03       20462657.418007
115        PG03       20483804.939459
120        PG03       20514590.679205
125        PG03       20555099.045379
130        PG03       20605372.578085
135        PG03       20665402.064196
140        PG03       20735146.806789
145        PG03       20814512.636544
150        PG03       20903366.730338
155        PG03       21001530.878843
160        PG03       21108790.752848
165        PG03       21224887.487805
170        PG03       21349533.709561
175        PG03       21482398.056985
180        PG03       21623127.031765
185        PG03       21771333.096032
190        PG03       21926603.952695
195        PG03       22088507.192016
200        PG03       22256579.391909
205        PG03       22430356.840550
210        PG03       22609350.927578
215        PG03       22793061.522720
220        PG03       22980985.578376
225        PG03       23172607.258413
230        PG03       23367408.594992
235        PG03       23564881.413467
240        PG03       23764500.237644
245        PG03       23965752.653600
250        PG03       24168134.439771
255        PG03       24371142.345803
260        PG03       24574281.056916
265        PG03       24777063.098189
270        PG03       24979020.258289
275        PG03       25179689.777744
280        PG03       25378623.435050
285        PG03       25575384.407964
290        PG03       25769551.712345
295        PG03       25960728.221948
300        PG03       26148523.563551
305        PG03       26332567.734168
310        PG03       26512508.586044
315        PG03       26688014.030828
320        PG03       26858759.632637
325        PG03       27024457.785047
330        PG03       27184827.182129
335        PG03       27339613.317042
340        PG03       27488568.718817
345        PG03       27631483.634965
350        PG03       27768158.902222
355        PG03       27898414.429046
360        PG03       28022093.023375
365        PG03       28139062.770581
370        PG03       28249202.184787
375        PG03       28352422.689293
380        PG03       28448648.770674
