TIME [s]   ID         DISTANCE [m]   
0          PR07       24697053.657381
5          PR07       24644249.623297
10         PR07       24589538.207519
15         PR07       24532599.009708
20         PR07       24473138.901934
25         PR07       24410874.182277
30         PR07       24345537.617514
35         PR07       24276892.551094
40         PR07       24204716.974534
45         PR07       24128814.852956
50         PR07       24049014.765902
55         PR07       23965165.054188
60         PR07       23877153.347079
65         PR07       23784885.860726
70         PR07       23688302.824141
75         PR07       23587371.341859
80         PR07       23482086.208207
85         PR07       23372485.950427
90         PR07       23258631.470517
95         PR07       23140619.015391
100        PR07       23018582.426258
105        PR07       22892681.094814
110        PR07       22763113.263649
115        PR07       22630121.629330
120        PR07       22493966.029781
125        PR07       22354957.327812
130        PR07       22213434.592808
135        PR07       22069769.688510
140        PR07       21924377.679695
145        PR07       21777695.244183
150        PR07       21630204.881975
155        PR07       21482415.675269
160        PR07       21334871.090888
165        PR07       21188141.341175
170        PR07       21042827.732305
175        PR07       20899556.616115
180        PR07       20758978.120757
185        PR07       20621766.738064
190        PR07       20488601.653729
195        PR07       20360196.104079
200        PR07       20237256.369214
205        PR07       20120502.291026
210        PR07       20010653.687946
215        PR07       19908414.382413
220        PR07       19814491.987796
225        PR07       19729567.973284
230        PR07       19654301.217231
235        PR07       19589322.309673
240        PR07       19535220.364149
245        PR07       19492540.850549
250        PR07       19461786.341093
255        PR07       19443399.416147
260        PR07       19437756.422373
265        PR07       19445176.842440
270        PR07       19465902.248797
275        PR07       19500106.784857
280        PR07       19547877.051887
285        PR07       19609238.963317
290        PR07       19684132.289556
295        PR07       19772412.309473
300        PR07       19873875.978102
305        PR07       19988236.091553
310        PR07       20115139.994021
315        PR07       20254170.031672
320        PR07       20404849.858356
325        PR07       20566645.419322
330        PR07       20738972.612788
335        PR07       20921212.313941
340        PR07       21112701.289152
345        PR07       21312744.906694
350        PR07       21520627.731833
355        PR07       21735606.336277
360        PR07       21956929.39014 
365        PR07       22183834.926405
370        PR07       22415552.358711
375        PR07       22651314.240608
380        PR07       22890354.272560
385        PR07       23131915.145128
390        PR07       23375241.236895
395        PR07       23619605.201482
400        PR07       23864277.307581
405        PR07       24108561.277230
410        PR07       24351769.818333
415        PR07       24593237.895154
420        PR07       24832331.585408
425        PR07       25068425.113176
430        PR07       25300933.994612
435        PR07       25529291.203392
440        PR07       25752956.848377
445        PR07       25971418.876141
450        PR07       26184192.850426
455        PR07       26390824.426901
460        PR07       26590882.016153
465        PR07       26783970.490226
470        PR07       26969718.064163
475        PR07       27147786.496354
480        PR07       27317862.025434
485        PR07       27479665.244279
490        PR07       27632943.961552
495        PR07       27777473.443097
500        PR07       27913063.686315
505        PR07       28039552.652253
510        PR07       28156803.266683
515        PR07       28264715.600669
520        PR07       28363214.553386
525        PR07       28452258.785197
530        PR07       28531824.925663
535        PR07       28601937.303146
540        PR07       28662631.372522
545        PR07       28713986.977893
550        PR07       28756103.825103
555        PR07       28789107.936967
560        PR07       28813165.302926
565        PR07       28828457.194704
570        PR07       28835202.957622
575        PR07       28833644.789550
580        PR07       28824046.296785
585        PR07       28806712.705339
590        PR07       28781957.100175
595        PR07       28750135.427431
600        PR07       28711614.512330
605        PR07       28666795.040295
610        PR07       28616092.972563
615        PR07       28559952.589403
620        PR07       28498838.729344
625        PR07       28433226.672725
630        PR07       28363625.619775
635        PR07       28290550.084893
640        PR07       28214538.460983
645        PR07       28136133.921642
650        PR07       28055901.123471
655        PR07       27974408.067955
660        PR07       27892234.189749
665        PR07       27809962.294098
670        PR07       27728180.990186
675        PR07       27647473.511010
680        PR07       27568425.539739
685        PR07       27491622.801413
690        PR07       27417626.469258
695        PR07       27347004.317236
700        PR07       27280300.487935
705        PR07       27218039.115181
710        PR07       27160731.021059
715        PR07       27108850.894044
720        PR07       27062859.669537
725        PR07       27023177.814952
730        PR07       26990197.657885
735        PR07       26964273.303231
740        PR07       26945714.753959
745        PR07       26934799.301218
750        PR07       26931752.425698
755        PR07       26936764.073391
760        PR07       26949965.834504
765        PR07       26971451.471364
770        PR07       27001262.078852
775        PR07       27039390.115236
780        PR07       27085780.179170
785        PR07       27140329.521622
790        PR07       27202887.925744
795        PR07       27273257.377806
800        PR07       27351200.273409
805        PR07       27436438.329333
810        PR07       27528640.387608
815        PR07       27627456.743571
820        PR07       27732492.395895
825        PR07       27843321.149786
830        PR07       27959488.957536
835        PR07       28080518.488796
840        PR07       28205910.016096
845        PR07       28335140.366469
850        PR07       28467675.253531
855        PR07       28602964.609711
860        PR07       28740452.259325
865        PR07       28879563.516552
870        PR07       29019737.103440
875        PR07       29160397.036360
880        PR07       29300971.489991
885        PR07       29440897.078763
890        PR07       29579613.294364
895        PR07       29716560.323767
900        PR07       29851197.997820
905        PR07       29982998.580021
910        PR07       30111439.289210
915        PR07       30236019.714326
920        PR07       30356252.252278
925        PR07       30471669.260258
930        PR07       30581819.191723
935        PR07       30686272.228053
940        PR07       30784620.802426
945        PR07       30876476.550838
950        PR07       30961475.162906
955        PR07       31039275.100641
960        PR07       31109558.083134
965        PR07       31172033.968625
970        PR07       31226424.805809
975        PR07       31272495.705686
980        PR07       31310026.746597
985        PR07       31338820.914110
990        PR07       31358717.438051
995        PR07       31369570.927435
1000       PR07       31371263.729919
1005       PR07       31363714.100712
1010       PR07       31346857.294340
1015       PR07       31320652.148791
1020       PR07       31285095.629415
1025       PR07       31240196.367444
1030       PR07       31186000.931819
1035       PR07       31122575.85281 
1040       PR07       31050008.930640
1045       PR07       30968424.866195
1050       PR07       30877959.614613
1055       PR07       30778786.815548
1060       PR07       30671092.06317 
1065       PR07       30555095.120941
1070       PR07       30431033.992171
1075       PR07       30299167.532263
1080       PR07       30159783.453197
1085       PR07       30013187.738271
1090       PR07       29859699.809716
1095       PR07       29699675.658062
1100       PR07       29533479.030270
1105       PR07       29361496.188414
1110       PR07       29184129.953236
1115       PR07       29001801.266326
1120       PR07       28814949.338792
1125       PR07       28624017.596763
1130       PR07       28429479.830800
1135       PR07       28231810.899223
1140       PR07       28031493.092190
1145       PR07       27829029.691238
1150       PR07       27624924.935100
1155       PR07       27419687.436907
1160       PR07       27213836.497708
1165       PR07       27007881.040975
1170       PR07       26802346.931342
1175       PR07       26597747.124074
1180       PR07       26394594.200101
1185       PR07       26193389.889440
1190       PR07       25994632.746921
1195       PR07       25798807.439502
1200       PR07       25606387.231356
1205       PR07       25417818.159711
1210       PR07       25233544.076908
1215       PR07       25053975.507709
1220       PR07       24879501.293350
1225       PR07       24710485.765851
1230       PR07       24547261.970044
1235       PR07       24390133.059316
1240       PR07       24239367.843706
1245       PR07       24095200.886744
1250       PR07       23957829.771404
1255       PR07       23827410.443525
1260       PR07       23704066.788605
1265       PR07       23587872.161688
1270       PR07       23478869.066886
1275       PR07       23377054.740777
1280       PR07       23282381.941233
1285       PR07       23194769.799980
1290       PR07       23114090.040908
1295       PR07       23040188.813817
1300       PR07       22972861.596254
1305       PR07       22911879.297398
1310       PR07       22856973.817465
1315       PR07       22807853.372177
1320       PR07       22764194.273847
1325       PR07       22725642.748259
1330       PR07       22691837.558788
1335       PR07       22662388.263355
1340       PR07       22636893.171572
1345       PR07       22614934.881430
1350       PR07       22596089.350096
1355       PR07       22579927.601630
1360       PR07       22566018.376166
1365       PR07       22553924.775589
1370       PR07       22543223.481002
1375       PR07       22533489.918567
1380       PR07       22524308.754619
1385       PR07       22515284.504012
1390       PR07       22506020.673411
1395       PR07       22496152.984943
1400       PR07       22485325.237777
1405       PR07       22473207.062331
1410       PR07       22459488.353545
1415       PR07       22443880.775229
1420       PR07       22426128.503664
1425       PR07       22405989.487175
1430       PR07       22383266.834902
1435       PR07       22357780.875134
1440       PR07       22329390.292599
