TIME [s]   ID         DISTANCE [m]   
0          PE33       35714816.112646
5          PE33       35702159.363425
10         PE33       35684230.462460
15         PE33       35661069.078371
20         PE33       35632737.413261
25         PE33       35599310.263350
30         PE33       35560875.202318
35         PE33       35517521.273387
40         PE33       35469365.074583
45         PE33       35416530.298423
50         PE33       35359150.276200
55         PE33       35297370.933245
60         PE33       35231351.064695
65         PE33       35161264.188878
70         PE33       35087291.157565
75         PE33       35009627.222999
80         PE33       34928468.143284
85         PE33       34844037.965938
90         PE33       34756557.840004
95         PE33       34666259.410398
100        PE33       34573386.545862
105        PE33       34478194.084113
110        PE33       34380938.179758
115        PE33       34281888.469023
120        PE33       34181318.716236
125        PE33       34079507.337943
130        PE33       33976741.318854
135        PE33       33873309.453568
140        PE33       33769502.914164
145        PE33       33665627.002293
150        PE33       33561972.701492
155        PE33       33458847.291179
160        PE33       33356541.462108
165        PE33       33255363.041156
170        PE33       33155608.016148
175        PE33       33057567.364561
180        PE33       32961535.116923
185        PE33       32867795.819135
190        PE33       32776630.902549
195        PE33       32688303.749065
200        PE33       32603085.448444
205        PE33       32521229.171051
210        PE33       32442971.788973
215        PE33       32368546.943415
220        PE33       32298173.135854
225        PE33       32232053.534084
230        PE33       32170378.117956
235        PE33       32113311.176208
240        PE33       32061018.184852
245        PE33       32013630.305499
250        PE33       31971271.576022
255        PE33       31934037.055687
260        PE33       31902013.959834
265        PE33       31875255.429300
270        PE33       31853805.95428 
275        PE33       31837685.82123 
280        PE33       31826890.280855
285        PE33       31821401.153079
290        PE33       31821170.791228
295        PE33       31826139.861501
300        PE33       31836223.443220
305        PE33       31851319.903739
310        PE33       31871301.250165
315        PE33       31896029.889554
320        PE33       31925342.623338
325        PE33       31959069.913874
330        PE33       31997009.092303
335        PE33       32038959.187710
340        PE33       32084693.531682
345        PE33       32133978.979491
350        PE33       32186559.696721
355        PE33       32242183.092885
360        PE33       32300573.728865
365        PE33       32361455.227934
370        PE33       32424539.302869
375        PE33       32489535.520065
380        PE33       32556136.537149
385        PE33       32624046.371186
390        PE33       32692955.601874
395        PE33       32762555.867066
400        PE33       32832537.147201
405        PE33       32902588.964117
410        PE33       32972403.662394
415        PE33       33041671.742462
420        PE33       33110090.304952
425        PE33       33177359.680329
430        PE33       33243183.798160
435        PE33       33307272.188389
440        PE33       33369341.490473
445        PE33       33429113.556866
450        PE33       33486319.620809
455        PE33       33540698.840673
460        PE33       33591997.746119
465        PE33       33639971.278318
470        PE33       33684391.170227
475        PE33       33725027.066231
480        PE33       33761673.248820
485        PE33       33794126.257112
490        PE33       33822196.722649
495        PE33       33845706.178072
500        PE33       33864489.802872
505        PE33       33878392.716092
510        PE33       33887277.449887
515        PE33       33891010.732582
520        PE33       33889484.860087
525        PE33       33882588.831300
530        PE33       33870242.468317
535        PE33       33852366.970267
540        PE33       33828900.859022
545        PE33       33799796.625842
550        PE33       33765021.175288
555        PE33       33724546.774524
560        PE33       33678373.121678
565        PE33       33626502.976602
570        PE33       33568959.211325
575        PE33       33505768.500068
580        PE33       33436979.629246
585        PE33       33362653.540958
590        PE33       33282861.882037
595        PE33       33197689.250826
600        PE33       33107237.994139
605        PE33       33011609.703498
610        PE33       32910935.507203
615        PE33       32805348.453796
620        PE33       32694994.814270
625        PE33       32580034.808211
630        PE33       32460637.724739
635        PE33       32336986.787601
640        PE33       32209270.737554
645        PE33       32077692.229563
650        PE33       31942467.800159
655        PE33       31803811.462977
660        PE33       31661961.012606
665        PE33       31517154.311906
670        PE33       31369632.322780
675        PE33       31219656.314447
680        PE33       31067486.415798
685        PE33       30913390.090234
690        PE33       30757640.782019
695        PE33       30600518.793516
700        PE33       30442300.586990
705        PE33       30283278.490786
710        PE33       30123740.078096
715        PE33       29963973.630628
720        PE33       29804270.947546
725        PE33       29644927.490648
730        PE33       29486226.810039
735        PE33       29328463.316417
740        PE33       29171921.887691
745        PE33       29016883.739433
750        PE33       28863629.409170
755        PE33       28712422.829142
760        PE33       28563535.228745
765        PE33       28417223.557034
770        PE33       28273728.396160
775        PE33       28133293.549752
780        PE33       27996143.225280
785        PE33       27862491.469873
790        PE33       27732542.099258
795        PE33       27606473.066952
800        PE33       27484466.432401
805        PE33       27366675.754317
810        PE33       27253234.694264
815        PE33       27144273.436370
820        PE33       27039894.078422
825        PE33       26940185.582874
830        PE33       26845208.011939
835        PE33       26755016.756032
840        PE33       26669639.775822
845        PE33       26589087.924172
850        PE33       26513348.818320
855        PE33       26442395.443143
860        PE33       26376178.660729
865        PE33       26314636.304636
870        PE33       26257678.991195
875        PE33       26205203.127752
880        PE33       26157094.833424
885        PE33       26113218.201333
890        PE33       26073414.540668
895        PE33       26037524.653702
900        PE33       26005369.269943
905        PE33       25976755.560869
910        PE33       25951481.181142
915        PE33       25929335.738202
920        PE33       25910089.303855
925        PE33       25893521.378901
930        PE33       25879390.335053
935        PE33       25867458.145815
940        PE33       25857477.772026
945        PE33       25849202.731988
950        PE33       25842381.882843
955        PE33       25836769.989264
960        PE33       25832109.392244
965        PE33       25828162.493093
970        PE33       25824683.118723
975        PE33       25821433.817889
980        PE33       25818174.204609
985        PE33       25814684.663612
990        PE33       25810742.397833
995        PE33       25806135.738972
1000       PE33       25800661.433242
1005       PE33       25794126.821414
1010       PE33       25786350.027465
1015       PE33       25777160.228287
1020       PE33       25766394.361147
1025       PE33       25753912.673499
1030       PE33       25739572.096502
1035       PE33       25723261.003360
1040       PE33       25704871.976559
1045       PE33       25684308.037584
1050       PE33       25661497.896021
1055       PE33       25636379.140772
1060       PE33       25608902.951158
1065       PE33       25579043.498573
1070       PE33       25546777.110697
1075       PE33       25512116.952673
1080       PE33       25475068.737513
1085       PE33       25435673.716759
1090       PE33       25393980.288533
1095       PE33       25350054.503547
1100       PE33       25303978.204430
1105       PE33       25255847.362481
1110       PE33       25205777.449609
1115       PE33       25153896.110908
1120       PE33       25100353.126862
1125       PE33       25045306.027516
1130       PE33       24988930.726880
1135       PE33       24931415.570721
1140       PE33       24872964.712709
1145       PE33       24813795.318515
1150       PE33       24754134.233725
1155       PE33       24694220.571101
1160       PE33       24634313.336142
1165       PE33       24574672.178089
1170       PE33       24515567.521959
1175       PE33       24457284.315813
1180       PE33       24400110.250124
1185       PE33       24344339.155117
1190       PE33       24290272.978563
1195       PE33       24238215.691784
1200       PE33       24188474.595130
1205       PE33       24141357.795682
1210       PE33       24097175.163075
1215       PE33       24056228.413329
1220       PE33       24018825.907451
1225       PE33       23985263.448608
1230       PE33       23955833.649982
1235       PE33       23930819.115335
1240       PE33       23910494.179333
1245       PE33       23895120.353847
1250       PE33       23884946.995928
