TIME [s]   ID         DISTANCE [m]   
0          PR24       6378001.6357369
5          PR24       6378001.6357369
10         PR24       6378001.6357369
15         PR24       6378001.6357369
20         PR24       6378001.6357369
25         PR24       6378001.6357369
30         PR24       6378001.6357369
35         PR24       6378001.6357369
40         PR24       6378001.6357369
45         PR24       6378001.6357369
50         PR24       6378001.6357369
55         PR24       6378001.6357369
60         PR24       6378001.6357369
65         PR24       6378001.6357369
70         PR24       6378001.6357369
75         PR24       6378001.6357369
80         PR24       6378001.6357369
85         PR24       6378001.6357369
90         PR24       6378001.6357369
95         PR24       6378001.6357369
100        PR24       6378001.6357369
105        PR24       6378001.6357369
110        PR24       6378001.6357369
115        PR24       6378001.6357369
120        PR24       6378001.6357369
125        PR24       6378001.6357369
130        PR24       6378001.6357369
135        PR24       6378001.6357369
140        PR24       6378001.6357369
145        PR24       6378001.6357369
150        PR24       6378001.6357369
155        PR24       6378001.6357369
160        PR24       6378001.6357369
165        PR24       6378001.6357369
170        PR24       6378001.6357369
175        PR24       6378001.6357369
180        PR24       6378001.6357369
185        PR24       6378001.6357369
190        PR24       6378001.6357369
195        PR24       6378001.6357369
200        PR24       6378001.6357369
205        PR24       6378001.6357369
210        PR24       6378001.6357369
215        PR24       6378001.6357369
220        PR24       6378001.6357369
225        PR24       6378001.6357369
230        PR24       6378001.6357369
235        PR24       6378001.6357369
240        PR24       6378001.6357369
245        PR24       6378001.6357369
250        PR24       6378001.6357369
255        PR24       6378001.6357369
260        PR24       6378001.6357369
265        PR24       6378001.6357369
270        PR24       6378001.6357369
275        PR24       6378001.6357369
280        PR24       6378001.6357369
285        PR24       6378001.6357369
290        PR24       6378001.6357369
295        PR24       6378001.6357369
300        PR24       6378001.6357369
305        PR24       6378001.6357369
310        PR24       6378001.6357369
315        PR24       6378001.6357369
320        PR24       6378001.6357369
325        PR24       6378001.6357369
330        PR24       6378001.6357369
335        PR24       6378001.6357369
340        PR24       6378001.6357369
345        PR24       6378001.6357369
350        PR24       6378001.6357369
355        PR24       6378001.6357369
360        PR24       28647096.049366
365        PR24       28660473.734374
370        PR24       28665938.119745
375        PR24       28663208.842658
380        PR24       28652029.608951
385        PR24       28632171.440223
390        PR24       28603437.588066
395        PR24       28565658.165445
400        PR24       28518691.693045
405        PR24       28462422.845756
410        PR24       28396770.529863
415        PR24       28321682.980688
420        PR24       28237126.094737
425        PR24       28143114.257052
430        PR24       28039678.747886
435        PR24       27926881.015766
440        PR24       27804819.570693
445        PR24       27673614.374931
450        PR24       27533420.362063
455        PR24       27384423.374049
460        PR24       27226828.247720
465        PR24       27060887.719790
470        PR24       26886868.184028
475        PR24       26705073.206407
480        PR24       26515836.529368
485        PR24       26319516.049719
490        PR24       26116505.320226
495        PR24       25907218.519787
500        PR24       25692108.191203
505        PR24       25471651.923279
510        PR24       25246346.470766
515        PR24       25016727.891562
520        PR24       24783357.948818
525        PR24       24546815.423901
530        PR24       24307714.830294
535        PR24       24066690.094218
540        PR24       23824399.383828
545        PR24       23581515.901723
550        PR24       23338746.678385
555        PR24       23096808.043263
560        PR24       22856434.398311
565        PR24       22618375.095880
570        PR24       22383386.564320
575        PR24       22152236.445368
580        PR24       21925700.766171
585        PR24       21704552.042614
590        PR24       21489556.418824
595        PR24       21281478.528924
600        PR24       21081066.052628
605        PR24       20889050.310142
610        PR24       20706137.156088
615        PR24       20533004.519761
620        PR24       20370294.612655
625        PR24       20218604.616984
630        PR24       20078490.757117
635        PR24       19950451.782667
640        PR24       19834930.830255
645        PR24       19732297.930638
650        PR24       19642869.614398
655        PR24       19566879.821865
660        PR24       19504491.225266
665        PR24       19455790.244406
670        PR24       19420783.034902
675        PR24       19399400.079280
680        PR24       19391487.156395
685        PR24       19396829.400326
690        PR24       19415128.682542
695        PR24       19446022.942817
700        PR24       19489082.128707
705        PR24       19543824.773192
710        PR24       19609713.030806
715        PR24       19686163.743181
720        PR24       19772553.828919
725        PR24       19868229.962625
730        PR24       19972509.919969
735        PR24       20084691.679117
740        PR24       20204061.769811
745        PR24       20329900.623147
750        PR24       20461486.635685
755        PR24       20598095.297732
760        PR24       20739014.902890
765        PR24       20883554.966353
