TIME [min]      ID         DISTANCE [m]   
0               PR02       29733859.274019
5               PR02       29753681.813770
10              PR02       29775759.105568
15              PR02       29800127.385316
20              PR02       29826798.129489
25              PR02       29855752.145010
30              PR02       29886947.557851
35              PR02       29920317.151633
40              PR02       29955766.293022
45              PR02       29993175.049551
50              PR02       30032393.367872
55              PR02       30073257.640012
60              PR02       30115569.479718
65              PR02       30159122.106926
70              PR02       30203671.226963
75              PR02       30248975.649717
80              PR02       30294752.400843
85              PR02       30340723.370985
90              PR02       30386582.235565
95              PR02       30432021.341590
100             PR02       30476705.608437
105             PR02       30520308.205162
110             PR02       30562486.360512
115             PR02       30602892.085700
120             PR02       30641172.742413
125             PR02       30676978.036652
130             PR02       30709948.055628
135             PR02       30739730.431754
140             PR02       30765978.483544
145             PR02       30788341.899206
150             PR02       30806483.231014
155             PR02       30820066.763979
160             PR02       30828771.194158
165             PR02       30832276.455857
170             PR02       30830285.329543
175             PR02       30822500.568009
180             PR02       30808652.347296
185             PR02       30788477.411112
190             PR02       30761727.941281
195             PR02       30728177.961800
200             PR02       30687616.321868
205             PR02       30639854.045554
210             PR02       30584713.913039
215             PR02       30522045.938599
220             PR02       30451724.897299
225             PR02       30373641.116635
230             PR02       30287709.806249
235             PR02       30193872.149921
240             PR02       30092084.81731 
245             PR02       29982336.151197
250             PR02       29864642.652855
255             PR02       29739042.191845
260             PR02       29605593.617378
265             PR02       29464386.376367
270             PR02       29315542.936605
275             PR02       29159200.084579
280             PR02       28995534.309498
285             PR02       28824744.101051
290             PR02       28647051.539744
295             PR02       28462716.771841
300             PR02       28272014.556868
305             PR02       28075263.194632
310             PR02       27872796.360039
315             PR02       27664985.476109
320             PR02       27452226.568800
325             PR02       27234936.471712
330             PR02       27013572.796797
335             PR02       26788609.305258
340             PR02       26560554.626711
345             PR02       26329939.354379
350             PR02       26097316.744844
355             PR02       25863274.321174
360             PR02       25628406.767894
365             PR02       25393348.901647
370             PR02       25158744.871461
375             PR02       24925261.559385
380             PR02       24693575.535727
385             PR02       24464391.132439
390             PR02       24238407.430801
395             PR02       24016341.831740
400             PR02       23798920.246945
405             PR02       23586859.614053
410             PR02       23380882.280237
415             PR02       23181698.990034
420             PR02       22990010.067000
425             PR02       22806496.067707
430             PR02       22631821.558971
435             PR02       22466618.873693
440             PR02       22311486.982371
445             PR02       22166988.022550
450             PR02       22033636.055301
455             PR02       21911895.973407
460             PR02       21802184.103821
465             PR02       21704846.274591
470             PR02       21620170.062637
475             PR02       21548376.987124
480             PR02       21489612.708588
485             PR02       21443952.961817
490             PR02       21411392.648592
495             PR02       21391860.947512
500             PR02       21385204.211756
505             PR02       21391199.834524
510             PR02       21409552.234409
515             PR02       21439896.354900
520             PR02       21481806.014756
525             PR02       21534788.931990
530             PR02       21598306.684308
535             PR02       21671756.422726
540             PR02       21754507.882136
545             PR02       21845882.142194
550             PR02       21945171.076212
555             PR02       22051635.691011
560             PR02       22164523.072061
565             PR02       22283059.914275
570             PR02       22406466.239987
575             PR02       22533957.194486
580             PR02       22664746.766867
585             PR02       22798052.482035
590             PR02       22933106.392796
595             PR02       23069144.933375
600             PR02       23205426.622959
605             PR02       23341223.834011
610             PR02       23475838.933017
615             PR02       23608583.960530
620             PR02       23738804.188466
625             PR02       23865877.339580
630             PR02       23989203.139192
635             PR02       24108212.095578
640             PR02       24222362.114849
645             PR02       24331156.722155
650             PR02       24434111.999062
655             PR02       24530797.324925
660             PR02       24620804.532370
665             PR02       24703759.93363 
670             PR02       24779329.083551
675             PR02       24847209.710185
680             PR02       24907135.086952
685             PR02       24958873.054122
690             PR02       25002227.112868
695             PR02       25037037.361803
700             PR02       25063179.892667
705             PR02       25080556.884046
710             PR02       25089125.248709
715             PR02       25088853.428350
720             PR02       25079767.875383
725             PR02       25061917.752909
730             PR02       25035385.533460
735             PR02       25000293.845901
740             PR02       24956804.973336
745             PR02       24905109.553972
750             PR02       24845432.462847
755             PR02       24778035.919183
760             PR02       24703217.544340
765             PR02       24621306.726376
770             PR02       24532671.078614
775             PR02       24437702.633349
780             PR02       24336836.911373
785             PR02       24230539.271125
790             PR02       24119298.185256
795             PR02       24003646.691293
800             PR02       23884139.237367
805             PR02       23761362.309128
810             PR02       23635928.194785
815             PR02       23508480.112126
820             PR02       23379674.328915
825             PR02       23250209.519141
830             PR02       23120783.767768
835             PR02       22992125.808871
840             PR02       22864975.706229
845             PR02       22740086.243865
850             PR02       22618217.469671
855             PR02       22500134.699123
860             PR02       22386604.529576
865             PR02       22278384.998374
870             PR02       22176228.035057
875             PR02       22080873.530567
880             PR02       21993040.682545
885             PR02       21913418.162605
890             PR02       21842671.864461
895             PR02       21781424.007636
900             PR02       21730261.957936
905             PR02       21689726.243754
910             PR02       21660291.678766
915             PR02       21642397.689632
920             PR02       21636398.834463
925             PR02       21642604.383243
930             PR02       21661248.541534
935             PR02       21692489.456971
940             PR02       21736419.445664
945             PR02       21793058.065424
950             PR02       21862356.596632
955             PR02       21944192.160520
960             PR02       22038365.743866
965             PR02       22144623.829088
970             PR02       22262642.596026
975             PR02       22392047.675832
980             PR02       22532393.913097
985             PR02       22683201.786443
990             PR02       22843941.742216
995             PR02       23014044.517709
1000            PR02       23192901.227551
1005            PR02       23379882.918313
1010            PR02       23574331.849591
1015            PR02       23775572.429007
1020            PR02       23982914.376468
1025            PR02       24195660.609616
1030            PR02       24413107.134053
1035            PR02       24634549.962237
1040            PR02       24859286.724034
1045            PR02       25086625.581891
1050            PR02       25315876.688757
1055            PR02       25546371.315630
1060            PR02       25777448.302620
1065            PR02       26008465.065992
1070            PR02       26238804.129450
1075            PR02       26467853.982409
1080            PR02       26695041.728259
1085            PR02       26919803.140462
1090            PR02       27141611.092897
1095            PR02       27359954.851422
1100            PR02       27574351.931935
1105            PR02       27784346.640445
1110            PR02       27989508.611881
1115            PR02       28189437.188285
1120            PR02       28383757.540288
1125            PR02       28572123.306988
1130            PR02       28754216.489167
1135            PR02       28929742.345810
1140            PR02       29098445.271238
1145            PR02       29260080.625907
1150            PR02       29414447.221964
1155            PR02       29561365.378238
1160            PR02       29700680.330663
1165            PR02       29832271.059530
1170            PR02       29956029.563225
1175            PR02       30071894.966742
1180            PR02       30179813.284989
1185            PR02       30279767.360827
1190            PR02       30371763.723940
1195            PR02       30455830.514965
1200            PR02       30532023.114375
1205            PR02       30600419.465036
1210            PR02       30661119.236492
1215            PR02       30714247.904361
1220            PR02       30759950.391930
1225            PR02       30798394.225077
1230            PR02       30829763.919333
1235            PR02       30854269.468813
1240            PR02       30872130.160119
1245            PR02       30883593.009692
1250            PR02       30888915.966828
1255            PR02       30888373.712584
1260            PR02       30882250.265688
1265            PR02       30870853.745054
1270            PR02       30854496.059699
1275            PR02       30833496.025098
1280            PR02       30808195.191269
1285            PR02       30778929.933273
1290            PR02       30746044.444366
1295            PR02       30709897.692250
1300            PR02       30670843.268460
1305            PR02       30629233.345534
1310            PR02       30585431.329956
