TIME [s]   ID         DISTANCE [m]   
0          PE11       29255423.344161
5          PE11       29418231.467288
10         PE11       29579084.680300
15         PE11       29737696.598760
20         PE11       29893793.673117
25         PE11       30047100.180371
30         PE11       30197352.913651
35         PE11       30344302.314906
40         PE11       30487702.873428
45         PE11       30627326.804383
50         PE11       30762954.108348
55         PE11       30894376.386173
60         PE11       31021390.897153
65         PE11       31143818.425683
70         PE11       31261484.290503
75         PE11       31374228.811903
80         PE11       31481903.368828
85         PE11       31584377.502761
90         PE11       31681525.981992
95         PE11       31773240.420459
100        PE11       31859430.036499
105        PE11       31940015.215840
110        PE11       32014929.450502
115        PE11       32084119.990053
120        PE11       32147543.740798
125        PE11       32205184.017217
130        PE11       32257029.296433
135        PE11       32303078.481294
140        PE11       32343355.745025
145        PE11       32377891.711342
150        PE11       32406732.344218
155        PE11       32429940.209816
160        PE11       32447589.076974
165        PE11       32459766.140896
170        PE11       32466578.677811
175        PE11       32468139.749398
180        PE11       32464575.948553
185        PE11       32456039.645487
190        PE11       32442676.473647
195        PE11       32424664.608108
200        PE11       32402185.401008
205        PE11       32375426.921981
210        PE11       32344603.548752
215        PE11       32309926.049067
220        PE11       32271629.913143
225        PE11       32229952.058635
230        PE11       32185144.509737
235        PE11       32137469.241784
240        PE11       32087193.273962
245        PE11       32034591.888599
250        PE11       31979959.673826
255        PE11       31923583.934352
260        PE11       31865769.231222
265        PE11       31806816.129182
270        PE11       31747041.394559
275        PE11       31686756.003117
280        PE11       31626284.366631
285        PE11       31565940.701792
290        PE11       31506045.519711
295        PE11       31446926.191649
300        PE11       31388903.953902
305        PE11       31332289.595160
310        PE11       31277407.794019
315        PE11       31224561.726754
320        PE11       31174063.718986
325        PE11       31126205.110912
330        PE11       31081281.022902
335        PE11       31039573.671392
340        PE11       31001346.958537
345        PE11       30966864.93818 
350        PE11       30936370.012332
355        PE11       30910094.437092
360        PE11       30888257.376518
365        PE11       30871057.746633
370        PE11       30858678.003241
375        PE11       30851285.520595
380        PE11       30849023.509547
385        PE11       30852022.815563
390        PE11       30860385.778896
395        PE11       30874202.809710
400        PE11       30893533.119150
405        PE11       30918426.368960
410        PE11       30948902.143535
415        PE11       30984959.706307
420        PE11       31026580.074473
425        PE11       31073723.070948
430        PE11       31126318.848337
435        PE11       31184283.478921
440        PE11       31247521.765630
445        PE11       31315898.355333
450        PE11       31389277.997611
455        PE11       31467498.682654
460        PE11       31550382.830838
465        PE11       31637736.305072
470        PE11       31729345.576597
475        PE11       31824993.077556
480        PE11       31924443.076375
485        PE11       32027442.250365
490        PE11       32133737.612380
495        PE11       32243056.450196
500        PE11       32355123.399061
505        PE11       32469655.861910
510        PE11       32586365.562154
515        PE11       32704951.574939
520        PE11       32825121.89528 
525        PE11       32946575.281167
530        PE11       33069004.938619
535        PE11       33192112.847596
540        PE11       33315598.435898
545        PE11       33439152.032376
550        PE11       33562487.891420
555        PE11       33685303.052102
560        PE11       33807306.487655
565        PE11       33928220.700428
570        PE11       34047759.111376
575        PE11       34165652.974475
580        PE11       34281637.942447
585        PE11       34395447.374931
590        PE11       34506840.710544
595        PE11       34615573.062141
600        PE11       34721414.998460
605        PE11       34824143.423604
610        PE11       34923548.217612
615        PE11       35019428.068320
620        PE11       35111592.380042
625        PE11       35199864.821790
630        PE11       35284075.637598
635        PE11       35364071.133194
640        PE11       35439707.698092
645        PE11       35510852.087100
650        PE11       35577387.937060
655        PE11       35639207.979365
660        PE11       35696215.528623
665        PE11       35748330.985140
670        PE11       35795483.893917
675        PE11       35837617.742510
680        PE11       35874687.813301
685        PE11       35906663.157917
690        PE11       35933523.236533
695        PE11       35955261.276947
700        PE11       35971878.793121
705        PE11       35983398.581208
710        PE11       35989843.185519
715        PE11       35991259.360262
720        PE11       35987696.130070
725        PE11       35979218.922348
730        PE11       35965900.284976
735        PE11       35947823.045494
740        PE11       35925090.127139
745        PE11       35897800.271286
750        PE11       35866074.647343
755        PE11       35830037.208560
760        PE11       35789823.084113
765        PE11       35745574.151372
770        PE11       35697444.209574
775        PE11       35645588.509391
780        PE11       35590178.993510
785        PE11       35531387.712888
790        PE11       35469397.507948
795        PE11       35404390.761398
800        PE11       35336560.911990
805        PE11       35266106.199492
810        PE11       35193224.382688
815        PE11       35118122.579135
820        PE11       35041003.439116
825        PE11       34962080.325443
830        PE11       34881562.594276
835        PE11       34799661.958383
840        PE11       34716590.541343
845        PE11       34632559.439156
850        PE11       34547778.231642
855        PE11       34462456.539162
860        PE11       34376797.331662
865        PE11       34291003.349800
870        PE11       34205274.724901
875        PE11       34119796.904814
880        PE11       34034764.036951
885        PE11       33950356.111524
890        PE11       33866741.126763
895        PE11       33784090.200242
900        PE11       33702560.245671
905        PE11       33622293.039273
910        PE11       33543433.745444
915        PE11       33466106.088996
920        PE11       33390431.187151
925        PE11       33316512.261735
930        PE11       33244440.701112
935        PE11       33174304.564428
940        PE11       33106168.675596
945        PE11       33040092.676977
950        PE11       32976121.318147
