TIME [s]   ID         DISTANCE [m]   
0          PG30       27439281.886811
5          PG30       27254109.895199
10         PG30       27068125.539181
15         PG30       26881692.584028
20         PG30       26695178.268348
25         PG30       26508954.176985
30         PG30       26323393.201272
35         PG30       26138852.782156
40         PG30       25955705.337629
45         PG30       25774311.790287
50         PG30       25595019.403148
55         PG30       25418176.764985
60         PG30       25244121.524488
65         PG30       25073182.552041
70         PG30       24905674.875481
75         PG30       24741893.580148
80         PG30       24582127.366171
85         PG30       24426646.247139
90         PG30       24275700.918859
95         PG30       24129523.584490
100        PG30       23988326.881531
105        PG30       23852294.237345
110        PG30       23721597.182299
115        PG30       23596379.067368
120        PG30       23476753.623282
125        PG30       23362818.482233
130        PG30       23254640.235174
135        PG30       23152259.428133
140        PG30       23055693.333956
145        PG30       22964931.838330
150        PG30       22879939.154676
155        PG30       22800655.555992
160        PG30       22726995.553755
165        PG30       22658853.785170
170        PG30       22596093.069581
175        PG30       22538566.932424
180        PG30       22486103.220186
185        PG30       22438509.511241
190        PG30       22395577.96617 
195        PG30       22357088.821167
200        PG30       22322802.659694
205        PG30       22292474.889718
210        PG30       22265845.346689
215        PG30       22242651.968593
220        PG30       22222619.822229
225        PG30       22205477.586864
230        PG30       22190948.197808
235        PG30       22178748.323543
240        PG30       22168610.764337
245        PG30       22160260.919725
250        PG30       22153429.848264
255        PG30       22147856.102071
260        PG30       22143292.715353
265        PG30       22139498.190496
270        PG30       22136239.068836
275        PG30       22133299.626079
280        PG30       22130478.595941
285        PG30       22127579.920653
290        PG30       22124437.579675
295        PG30       22120896.815862
300        PG30       22116812.263075
305        PG30       22112073.738819
310        PG30       22106571.864643
315        PG30       22100236.099096
320        PG30       22092997.822301
325        PG30       22084823.428405
330        PG30       22075693.932054
335        PG30       22065610.266676
340        PG30       22054594.828141
345        PG30       22042697.480333
350        PG30       22029985.104991
355        PG30       22016538.913929
360        PG30       22002473.166238
365        PG30       21987916.820478
370        PG30       21973013.406083
375        PG30       21957936.093765
380        PG30       21942867.968165
385        PG30       21928018.801390
390        PG30       21913600.195075
395        PG30       21899858.586400
400        PG30       21887039.244646
405        PG30       21875411.186285
410        PG30       21865250.810084
415        PG30       21856847.637677
420        PG30       21850490.963558
425        PG30       21846494.103005
430        PG30       21845156.284276
435        PG30       21846795.651060
440        PG30       21851725.126744
445        PG30       21860254.601114
450        PG30       21872696.838847
455        PG30       21889351.331580
460        PG30       21910520.662615
465        PG30       21936485.756933
470        PG30       21967525.398580
475        PG30       22003901.017063
480        PG30       22045853.845162
485        PG30       22093608.297045
490        PG30       22147375.655023
495        PG30       22207334.954732
500        PG30       22273645.377327
505        PG30       22346439.455173
510        PG30       22425828.115720
515        PG30       22511890.551416
520        PG30       22604674.703239
525        PG30       22704203.836106
530        PG30       22810465.903731
535        PG30       22923429.342587
540        PG30       23043020.201724
545        PG30       23169147.907178
550        PG30       23301676.311072
555        PG30       23440461.79981 
560        PG30       23585313.020510
565        PG30       23736029.929500
570        PG30       23892377.635258
575        PG30       24054094.647556
580        PG30       24220911.310573
585        PG30       24392524.931851
590        PG30       24568620.294681
595        PG30       24748866.906752
600        PG30       24932906.747391
605        PG30       25120389.358728
610        PG30       25310933.800280
615        PG30       25504165.818608
620        PG30       25699686.525840
625        PG30       25897101.882707
630        PG30       26096015.301036
635        PG30       26296022.127923
640        PG30       26496716.632578
645        PG30       26697695.705591
650        PG30       26898557.638225
655        PG30       27098905.360426
660        PG30       27298340.261079
665        PG30       27496474.403140
670        PG30       27692928.340999
675        PG30       27887329.490686
680        PG30       28079307.724354
685        PG30       28268515.137944
690        PG30       28454598.692294
695        PG30       28637230.972416
700        PG30       28816090.690442
705        PG30       28990869.546636
710        PG30       29161273.062421
715        PG30       29327021.012486
720        PG30       29487850.474640
725        PG30       29643503.396784
730        PG30       29793752.918573
735        PG30       29938373.776754
740        PG30       30077166.388225
745        PG30       30209944.116373
750        PG30       30336535.833111
755        PG30       30456790.715600
760        PG30       30570572.584896
765        PG30       30677762.449343
770        PG30       30778258.510715
775        PG30       30871980.397526
780        PG30       30958859.501788
785        PG30       31038854.753868
790        PG30       31111929.626010
795        PG30       31178077.883313
800        PG30       31237302.101146
805        PG30       31289624.818295
810        PG30       31335091.422948
815        PG30       31373759.116589
820        PG30       31405698.891911
825        PG30       31431011.391277
830        PG30       31449803.931507
835        PG30       31462204.271419
840        PG30       31468355.311913
845        PG30       31468418.088808
850        PG30       31462566.314738
855        PG30       31450993.093377
860        PG30       31433904.779497
865        PG30       31411521.578614
870        PG30       31384079.440231
875        PG30       31351825.525316
880        PG30       31315022.172506
885        PG30       31273944.479616
890        PG30       31228878.925752
895        PG30       31180121.858370
900        PG30       31127982.167269
905        PG30       31072770.246763
910        PG30       31014816.293463
915        PG30       30954452.364835
920        PG30       30892016.635833
925        PG30       30827853.854973
930        PG30       30762312.737334
935        PG30       30695742.819010
940        PG30       30628502.122628
945        PG30       30560939.683164
950        PG30       30493414.889889
955        PG30       30426273.572051
960        PG30       30359863.687407
965        PG30       30294534.929001
970        PG30       30230614.671554
975        PG30       30168436.022091
980        PG30       30108315.111397
985        PG30       30050560.260250
990        PG30       29995469.595346
995        PG30       29943322.060708
1000       PG30       29894383.501558
1005       PG30       29848901.423502
1010       PG30       29807111.332742
1015       PG30       29769217.644780
1020       PG30       29735415.903249
1025       PG30       29705875.618502
1030       PG30       29680739.909965
1035       PG30       29660130.992478
1040       PG30       29644150.431315
1045       PG30       29632870.157806
1050       PG30       29626340.517763
1055       PG30       29624580.799642
1060       PG30       29627586.868882
1065       PG30       29635332.763384
1070       PG30       29647763.240075
1075       PG30       29664796.985374
1080       PG30       29686327.993466
1085       PG30       29712229.426720
1090       PG30       29742344.978353
1095       PG30       29776504.975602
1100       PG30       29814503.030233
1105       PG30       29856130.393920
1110       PG30       29901144.031222
1115       PG30       29949289.531080
1120       PG30       30000298.969120
1125       PG30       30053882.099765
1130       PG30       30109733.275324
1135       PG30       30167549.810011
1140       PG30       30226997.107065
1145       PG30       30287750.238456
1150       PG30       30349463.775065
1155       PG30       30411794.336385
1160       PG30       30474389.757477
1165       PG30       30536891.131872
1170       PG30       30598952.746950
1175       PG30       30660209.046181
1180       PG30       30720311.475102
1185       PG30       30778908.711111
1190       PG30       30835652.640116
1195       PG30       30890198.720331
1200       PG30       30942216.980527
1205       PG30       30991371.215016
1210       PG30       31037348.409161
1215       PG30       31079837.487565
1220       PG30       31118540.936964
1225       PG30       31153164.66745 
1230       PG30       31183442.614685
1235       PG30       31209102.426828
1240       PG30       31229906.631417
1245       PG30       31245609.442023
1250       PG30       31256001.693380
1255       PG30       31260874.725145
1260       PG30       31260046.131401
1265       PG30       31253337.673339
1270       PG30       31240597.237471
1275       PG30       31221691.199211
1280       PG30       31196496.256705
1285       PG30       31164912.981087
1290       PG30       31126858.834237
1295       PG30       31082261.058212
1300       PG30       31031079.120450
1305       PG30       30973279.883029
1310       PG30       30908853.777472
1315       PG30       30837805.719674
1320       PG30       30760162.905096
1325       PG30       30675968.347043
1330       PG30       30585284.309827
1335       PG30       30488187.114837
1340       PG30       30384780.473012
1345       PG30       30275169.289531
1350       PG30       30159495.997406
1355       PG30       30037904.855299
1360       PG30       29910559.163050
1365       PG30       29777645.091605
1370       PG30       29639362.824008
1375       PG30       29495917.715167
1380       PG30       29347548.655516
1385       PG30       29194493.152915
1390       PG30       29037007.864928
1395       PG30       28875365.345770
1400       PG30       28709849.706964
1405       PG30       28540757.012281
1410       PG30       28368391.936696
1415       PG30       28193071.555651
1420       PG30       28015127.703369
1425       PG30       27834892.361752
1430       PG30       27652711.090128
1435       PG30       27468936.193435
1440       PG30       27283922.743906
