TIME [s]   ID         DISTANCE [m]   
0          PE02       27867265.645346
5          PE02       27749234.671512
10         PE02       27627351.976719
15         PE02       27501861.714682
20         PE02       27373014.691672
25         PE02       27241076.121572
30         PE02       27106328.474572
35         PE02       26969056.499412
40         PE02       26829563.136943
45         PE02       26688164.180824
50         PE02       26545184.872523
55         PE02       26400959.862299
60         PE02       26255829.654099
65         PE02       26110148.069605
70         PE02       25964276.325717
75         PE02       25818581.489972
80         PE02       25673433.448871
85         PE02       25529212.956217
90         PE02       25386301.527658
95         PE02       25245079.900351
100        PE02       25105936.400962
105        PE02       24969255.467619
110        PE02       24835418.524753
115        PE02       24704808.372821
120        PE02       24577799.600186
125        PE02       24454761.716679
130        PE02       24336057.404523
135        PE02       24222036.843858
140        PE02       24113042.404348
145        PE02       24009398.081926
150        PE02       23911417.566719
155        PE02       23819398.324559
160        PE02       23733618.840839
165        PE02       23654334.714395
170        PE02       23581783.463072
175        PE02       23516177.118507
180        PE02       23457702.855986
185        PE02       23406526.793215
190        PE02       23362785.998782
195        PE02       23326590.995423
200        PE02       23298021.929893
205        PE02       23277132.62727 
210        PE02       23263947.121312
215        PE02       23258460.958189
220        PE02       23260643.623797
225        PE02       23270429.996923
230        PE02       23287732.528197
235        PE02       23312438.309600
240        PE02       23344398.836099
245        PE02       23383452.096469
250        PE02       23429410.106446
255        PE02       23482054.13655 
260        PE02       23541153.644860
265        PE02       23606454.612246
270        PE02       23677693.340098
275        PE02       23754582.828459
280        PE02       23836824.677111
285        PE02       23924108.700547
290        PE02       24016117.074423
295        PE02       24112520.075274
300        PE02       24212985.037461
305        PE02       24317175.167260
310        PE02       24424748.259100
315        PE02       24535363.173265
320        PE02       24648680.108465
325        PE02       24764355.212456
330        PE02       24882053.309349
335        PE02       25001447.201202
340        PE02       25122209.146578
345        PE02       25244017.702167
350        PE02       25366566.598087
355        PE02       25489552.612318
360        PE02       25612686.777282
365        PE02       25735682.015270
370        PE02       25858276.932018
375        PE02       25980204.177847
380        PE02       26101227.887068
385        PE02       26221112.644390
390        PE02       26339641.081846
395        PE02       26456607.219651
400        PE02       26571822.683733
405        PE02       26685109.068419
410        PE02       26796308.801055
415        PE02       26905270.983765
420        PE02       27011866.098189
425        PE02       27115977.870331
430        PE02       27217506.586139
435        PE02       27316358.112643
440        PE02       27412468.754213
445        PE02       27505776.852551
450        PE02       27596240.619176
455        PE02       27683834.130051
460        PE02       27768540.669403
465        PE02       27850364.255043
470        PE02       27929315.011867
475        PE02       28005421.398525
480        PE02       28078729.704040
485        PE02       28149286.052575
490        PE02       28217166.327263
495        PE02       28282443.282484
500        PE02       28345204.324718
505        PE02       28405561.531102
510        PE02       28463615.423606
515        PE02       28519497.899699
520        PE02       28573337.440598
525        PE02       28625278.167763
530        PE02       28675462.776919
535        PE02       28724057.057792
540        PE02       28771224.825391
545        PE02       28817129.901098
550        PE02       28861957.999191
555        PE02       28905887.056770
560        PE02       28949104.425955
565        PE02       28991799.628418
570        PE02       29034164.561396
575        PE02       29076388.800154
580        PE02       29118672.359822
585        PE02       29161206.628871
590        PE02       29204188.080010
595        PE02       29247804.326295
600        PE02       29292247.143568
605        PE02       29337700.525450
610        PE02       29384345.974780
615        PE02       29432358.596076
620        PE02       29481906.978037
625        PE02       29533154.504916
630        PE02       29586252.996586
635        PE02       29641349.364025
640        PE02       29698579.270108
645        PE02       29758068.127919
650        PE02       29819932.213878
655        PE02       29884275.294503
660        PE02       29951184.226920
665        PE02       30020741.751717
670        PE02       30093014.907465
675        PE02       30168054.416758
680        PE02       30245902.381895
685        PE02       30326576.321324
690        PE02       30410094.853075
695        PE02       30496452.405238
700        PE02       30585631.235703
705        PE02       30677602.079955
710        PE02       30772314.596012
715        PE02       30869711.105983
720        PE02       30969721.932788
725        PE02       31072256.423945
730        PE02       31177214.347755
735        PE02       31284486.877704
740        PE02       31393948.431513
745        PE02       31505462.850593
750        PE02       31618882.928337
755        PE02       31734052.134434
760        PE02       31850803.309414
765        PE02       31968957.421842
770        PE02       32088333.571184
775        PE02       32208737.578918
780        PE02       32329972.811294
785        PE02       32451828.230310
790        PE02       32574097.888464
795        PE02       32696563.564199
800        PE02       32819007.318319
805        PE02       32941208.841858
810        PE02       33062935.262746
815        PE02       33183969.094394
820        PE02       33304079.187471
825        PE02       33423038.487269
