TIME [min]      ID         DISTANCE [m]   
0               PR17       30424093.142604
5               PR17       30451503.741316
10              PR17       30469479.618783
15              PR17       30478148.555023
20              PR17       30477662.932401
25              PR17       30468202.738667
30              PR17       30449976.513636
35              PR17       30423213.996629
40              PR17       30388172.399154
45              PR17       30345144.003484
50              PR17       30294436.652899
55              PR17       30236381.754923
60              PR17       30171346.325329
65              PR17       30099708.066091
70              PR17       30021872.605636
75              PR17       29938272.331100
80              PR17       29849357.629623
85              PR17       29755596.362064
90              PR17       29657476.630434
95              PR17       29555506.250758
100             PR17       29450208.152226
105             PR17       29342121.433633
110             PR17       29231795.084382
115             PR17       29119792.723379
120             PR17       29006688.387731
125             PR17       28893053.267451
130             PR17       28779477.853863
135             PR17       28666542.537115
140             PR17       28554840.265954
145             PR17       28444946.063957
150             PR17       28337438.796561
155             PR17       28232891.867253
160             PR17       28131856.119773
165             PR17       28034869.786471
170             PR17       27942462.087413
175             PR17       27855129.852552
180             PR17       27773351.277768
185             PR17       27697573.108781
190             PR17       27628212.771584
195             PR17       27565653.073964
200             PR17       27510238.956852
205             PR17       27462278.604823
210             PR17       27422034.700370
215             PR17       27389723.679228
220             PR17       27365524.608612
225             PR17       27349566.277042
230             PR17       27341918.982860
235             PR17       27342620.896942
240             PR17       27351645.973402
245             PR17       27368931.508056
250             PR17       27394354.831909
255             PR17       27427749.194375
260             PR17       27468911.444945
265             PR17       27517575.075512
270             PR17       27573453.221217
275             PR17       27636194.946663
280             PR17       27705434.611694
285             PR17       27780754.097773
290             PR17       27861708.196696
295             PR17       27947831.618360
300             PR17       28038623.457440
305             PR17       28133559.361666
310             PR17       28232106.130639
315             PR17       28333704.538996
320             PR17       28437788.986150
325             PR17       28543779.362635
330             PR17       28651094.337014
335             PR17       28759144.548534
340             PR17       28867344.465711
345             PR17       28975101.421122
350             PR17       29081842.080185
355             PR17       29186984.726327
360             PR17       29289967.039382
365             PR17       29390231.339836
370             PR17       29487238.825199
375             PR17       29580461.214462
380             PR17       29669387.559766
385             PR17       29753524.802372
390             PR17       29832400.221086
395             PR17       29905556.36839 
400             PR17       29972566.034189
405             PR17       30033014.269009
410             PR17       30086518.183827
415             PR17       30132713.887717
420             PR17       30171264.972098
425             PR17       30201854.610354
430             PR17       30224197.666032
435             PR17       30238032.736942
440             PR17       30243124.406430
445             PR17       30239268.004378
450             PR17       30226282.086719
455             PR17       30204013.236881
460             PR17       30172335.321202
465             PR17       30131153.288910
470             PR17       30080393.126813
475             PR17       30020015.263180
480             PR17       29950000.418644
485             PR17       29870368.503594
490             PR17       29781158.929509
495             PR17       29682441.695082
500             PR17       29574306.339166
505             PR17       29456887.510337
510             PR17       29330327.941478
515             PR17       29194811.247789
520             PR17       29050540.09211 
525             PR17       28897751.241995
530             PR17       28736699.037540
535             PR17       28567670.851755
540             PR17       28390978.492871
545             PR17       28206958.417924
550             PR17       28015970.529556
555             PR17       27818403.366733
560             PR17       27614666.622189
565             PR17       27405194.464477
570             PR17       27190444.024951
575             PR17       26970894.723395
580             PR17       26747048.996397
585             PR17       26519420.422448
590             PR17       26288559.541544
595             PR17       26055016.830494
600             PR17       25819375.634895
605             PR17       25582218.900828
610             PR17       25344159.294002
615             PR17       25105812.984389
620             PR17       24867808.343490
625             PR17       24630782.729197
630             PR17       24395378.235093
635             PR17       24162243.106394
640             PR17       23932027.354047
645             PR17       23705370.089519
650             PR17       23482915.324581
655             PR17       23265298.241604
660             PR17       23053137.268480
665             PR17       22847037.587052
670             PR17       22647587.103232
675             PR17       22455339.828465
680             PR17       22270838.625190
685             PR17       22094584.501660
690             PR17       21927046.014302
695             PR17       21768646.299974
700             PR17       21619776.953954
705             PR17       21480774.530297
710             PR17       21351928.688032
715             PR17       21233475.249973
720             PR17       21125595.954183
725             PR17       21028416.611321
730             PR17       20942004.453830
735             PR17       20866365.478021
740             PR17       20801451.887922
745             PR17       20747155.714325
750             PR17       20703308.931628
755             PR17       20669695.107853
760             PR17       20646038.301743
765             PR17       20632018.548040
770             PR17       20627271.104030
775             PR17       20631377.348943
780             PR17       20643897.169130
785             PR17       20664347.977435
790             PR17       20692220.607494
795             PR17       20726982.020628
800             PR17       20768078.912558
805             PR17       20814949.913707
810             PR17       20867010.890171
815             PR17       20923692.942488
820             PR17       20984404.419267
825             PR17       21048577.306879
830             PR17       21115642.133630
835             PR17       21185034.976212
840             PR17       21256214.622231
845             PR17       21328658.587052
850             PR17       21401855.205426
855             PR17       21475327.763710
860             PR17       21548615.673788
865             PR17       21621289.595806
870             PR17       21692942.384775
875             PR17       21763204.742830
880             PR17       21831735.815927
885             PR17       21898223.600541
890             PR17       21962396.263898
895             PR17       22024003.803538
900             PR17       22082844.732587
905             PR17       22138744.048873
910             PR17       22191561.602912
915             PR17       22241190.164138
920             PR17       22287565.084695
925             PR17       22330650.783104
930             PR17       22370442.967181
935             PR17       22406980.747537
940             PR17       22440328.478129
945             PR17       22470588.448644
950             PR17       22497890.759760
955             PR17       22522394.529094
960             PR17       22544300.512588
965             PR17       22563829.683153
970             PR17       22581231.248799
975             PR17       22596784.205674
980             PR17       22610790.449582
985             PR17       22623576.392504
990             PR17       22635492.467387
995             PR17       22646897.441360
1000            PR17       22658187.081728
1005            PR17       22669753.181975
1010            PR17       22682014.191886
1015            PR17       22695390.563143
1020            PR17       22710318.198339
1025            PR17       22727226.736288
1030            PR17       22746557.143331
1035            PR17       22768743.518558
1040            PR17       22794222.745457
1045            PR17       22823412.390311
1050            PR17       22856731.577194
1055            PR17       22894575.289108
1060            PR17       22937330.153365
1065            PR17       22985348.266848
1070            PR17       23038975.110068
1075            PR17       23098517.846187
1080            PR17       23164261.508299
1085            PR17       23236447.833358
1090            PR17       23315298.568971
1095            PR17       23400990.801136
1100            PR17       23493667.644633
1105            PR17       23593425.790500
1110            PR17       23700331.502472
1115            PR17       23814403.571805
1120            PR17       23935621.517946
1125            PR17       24063925.074884
1130            PR17       24199203.549571
1135            PR17       24341320.716982
1140            PR17       24490093.376801
1145            PR17       24645298.543969
1150            PR17       24806683.998678
1155            PR17       24973953.575692
1160            PR17       25146783.575474
1165            PR17       25324826.463463
1170            PR17       25507696.836144
1175            PR17       25694987.332769
1180            PR17       25886271.727335
1185            PR17       26081099.029752
1190            PR17       26279002.807121
1195            PR17       26479500.095455
1200            PR17       26682100.391331
1205            PR17       26886289.711493
1210            PR17       27091568.535645
1215            PR17       27297408.985774
1220            PR17       27503300.307320
1225            PR17       27708717.060342
1230            PR17       27913139.344213
1235            PR17       28116054.912869
1240            PR17       28316956.538097
1245            PR17       28515331.489288
1250            PR17       28710695.939326
1255            PR17       28902556.971856
1260            PR17       29090448.638255
1265            PR17       29273907.951930
1270            PR17       29452490.245793
1275            PR17       29625766.348292
1280            PR17       29793321.859323
1285            PR17       29954761.732959
1290            PR17       30109708.913950
1295            PR17       30257803.257768
1300            PR17       30398707.836747
1305            PR17       30532106.556332
1310            PR17       30657700.651028
1315            PR17       30775217.023039
1320            PR17       30884404.826187
1325            PR17       30985033.924198
1330            PR17       31076898.261439
1335            PR17       31159821.902334
1340            PR17       31233646.438777
1345            PR17       31298237.051554
1350            PR17       31353490.070242
1355            PR17       31399322.786180
1360            PR17       31435682.123123
1365            PR17       31462531.138699
1370            PR17       31479869.658591
1375            PR17       31487719.345058
1380            PR17       31486128.960304
1385            PR17       31475170.617791
1390            PR17       31454949.191267
1395            PR17       31425581.856966
1400            PR17       31387230.803358
1405            PR17       31340071.577698
1410            PR17       31284310.144473
1415            PR17       31220178.524873
