TIME [s]   ID         DISTANCE [m]   
0          PE03       25261580.680695
5          PE03       25264229.290802
10         PE03       25267160.144808
15         PE03       25270162.385849
20         PE03       25273019.427070
25         PE03       25275538.393467
30         PE03       25277525.882313
35         PE03       25278798.356563
40         PE03       25279185.258273
45         PE03       25278526.804424
50         PE03       25276669.012836
55         PE03       25273479.565886
60         PE03       25268834.191948
65         PE03       25262613.582790
70         PE03       25254726.528968
75         PE03       25245086.715395
80         PE03       25233623.467767
85         PE03       25220280.116994
90         PE03       25205015.562145
95         PE03       25187803.906566
100        PE03       25168631.308440
105        PE03       25147503.067194
110        PE03       25124439.617716
115        PE03       25099466.759621
120        PE03       25072641.095865
125        PE03       25044022.514493
130        PE03       25013691.613408
135        PE03       24981738.315550
140        PE03       24948273.927013
145        PE03       24913420.506718
150        PE03       24877311.709825
155        PE03       24840096.896024
160        PE03       24801940.654631
165        PE03       24763016.239835
170        PE03       24723511.820852
175        PE03       24683630.048662
180        PE03       24643574.796130
185        PE03       24603570.841415
190        PE03       24563846.338037
195        PE03       24524639.746580
200        PE03       24486196.275626
205        PE03       24448769.016758
210        PE03       24412617.713382
215        PE03       24378001.202248
220        PE03       24345190.823166
225        PE03       24314451.275974
230        PE03       24286054.624316
235        PE03       24260270.438307
240        PE03       24237369.247767
245        PE03       24217606.780117
250        PE03       24201252.922802
255        PE03       24188561.715824
260        PE03       24179774.351169
265        PE03       24175135.958147
270        PE03       24174875.113557
275        PE03       24179206.169269
280        PE03       24188337.576627
285        PE03       24202455.682378
290        PE03       24221741.285380
295        PE03       24246346.036337
300        PE03       24276418.811747
305        PE03       24312080.107171
310        PE03       24353434.411922
315        PE03       24400564.388577
320        PE03       24453530.680004
325        PE03       24512382.167135
330        PE03       24577128.374169
335        PE03       24647776.861271
340        PE03       24724300.520857
345        PE03       24806655.959876
350        PE03       24894774.390894
355        PE03       24988567.534163
360        PE03       25087929.314422
365        PE03       25192729.230562
370        PE03       25302819.603058
375        PE03       25418036.206281
380        PE03       25538185.693128
385        PE03       25663075.396323
390        PE03       25792484.943529
395        PE03       25926182.362673
400        PE03       26063922.173435
405        PE03       26205449.354972
410        PE03       26350488.211254
415        PE03       26498761.986738
420        PE03       26649987.330229
425        PE03       26803865.817822
430        PE03       26960096.631899
435        PE03       27118374.736800
440        PE03       27278383.545891
445        PE03       27439816.338550
450        PE03       27602357.966176
455        PE03       27765686.324465
460        PE03       27929491.754406
465        PE03       28093459.701636
470        PE03       28257275.844514
475        PE03       28420634.219562
480        PE03       28583228.478597
485        PE03       28744759.245459
490        PE03       28904932.727099
495        PE03       29063460.405773
500        PE03       29220061.231128
505        PE03       29374462.110533
510        PE03       29526396.338642
515        PE03       29675609.698463
520        PE03       29821851.891847
525        PE03       29964883.400475
530        PE03       30104479.153108
535        PE03       30240421.540289
540        PE03       30372505.077439
545        PE03       30500529.678748
550        PE03       30624315.831329
555        PE03       30743691.171622
560        PE03       30858492.104863
565        PE03       30968573.907632
570        PE03       31073799.726462
575        PE03       31174048.639489
580        PE03       31269211.724924
585        PE03       31359185.629479
590        PE03       31443894.172326
595        PE03       31523266.352336
600        PE03       31597241.440510
605        PE03       31665782.308785
610        PE03       31728852.180955
615        PE03       31786438.320697
620        PE03       31838541.616929
625        PE03       31885166.183943
630        PE03       31926342.475240
635        PE03       31962106.564772
640        PE03       31992509.248093
645        PE03       32017618.554282
650        PE03       32037513.284818
655        PE03       32052283.181116
660        PE03       32062031.222632
665        PE03       32066881.781896
670        PE03       32066961.946242
675        PE03       32062417.261644
680        PE03       32053399.54794 
685        PE03       32040080.508131
690        PE03       32022641.807569
695        PE03       32001267.713311
700        PE03       31976169.782504
705        PE03       31947553.000209
710        PE03       31915644.281466
715        PE03       31880681.356158
720        PE03       31842897.503152
725        PE03       31802554.986294
730        PE03       31759906.427893
735        PE03       31715220.366008
740        PE03       31668773.276450
745        PE03       31620847.789095
750        PE03       31571726.583542
755        PE03       31521704.085760
760        PE03       31471075.158841
765        PE03       31420133.213467
770        PE03       31369185.904092
775        PE03       31318530.790491
780        PE03       31268471.467901
785        PE03       31219309.655665
790        PE03       31171346.353240
795        PE03       31124871.563036
800        PE03       31080185.843050
805        PE03       31037573.103423
810        PE03       30997318.547242
815        PE03       30959689.373916
820        PE03       30924958.017256
825        PE03       30893377.450413
830        PE03       30865194.826846
835        PE03       30840646.722565
840        PE03       30819946.624898
845        PE03       30803306.481575
850        PE03       30790920.824735
855        PE03       30782965.977992
860        PE03       30779600.264836
865        PE03       30780967.158931
870        PE03       30787192.857120
875        PE03       30798388.266709
880        PE03       30814637.769495
885        PE03       30836007.810409
890        PE03       30862550.781669
895        PE03       30894296.863569
900        PE03       30931256.795679
905        PE03       30973411.881907
910        PE03       31020740.121751
915        PE03       31073188.663275
920        PE03       31130686.771384
925        PE03       31193147.735528
930        PE03       31260467.104901
935        PE03       31332516.987962
940        PE03       31409155.657436
945        PE03       31490230.242307
950        PE03       31575568.34405 
955        PE03       31664975.520631
960        PE03       31758258.185384
965        PE03       31855199.661484
970        PE03       31955578.545082
975        PE03       32059151.602647
980        PE03       32165681.764170
985        PE03       32274913.305574
990        PE03       32386583.145491
995        PE03       32500425.674281
1000       PE03       32616172.188161
1005       PE03       32733544.755703
1010       PE03       32852261.027386
1015       PE03       32972045.776503
1020       PE03       33092612.702598
1025       PE03       33213683.554008
1030       PE03       33334970.609114
1035       PE03       33456201.699779
1040       PE03       33577094.854461
1045       PE03       33697379.579786
1050       PE03       33816785.677878
1055       PE03       33935051.10064 
1060       PE03       34051912.063584
1065       PE03       34167115.883127
1070       PE03       34280422.021112
1075       PE03       34391590.153589
1080       PE03       34500389.778301
1085       PE03       34606597.646713
1090       PE03       34710002.696669
1095       PE03       34810400.361881
1100       PE03       34907595.568731
1105       PE03       35001405.977703
1110       PE03       35091656.504044
1115       PE03       35178184.278774
1120       PE03       35260839.077766
1125       PE03       35339476.119036
1130       PE03       35413962.803139
1135       PE03       35484186.529683
1140       PE03       35550037.834494
1145       PE03       35611420.327516
