TIME [s]   ID         DISTANCE [m]   
0          PG08       24852262.364676
5          PG08       24921178.376406
10         PG08       24984485.386635
15         PG08       25042026.150859
20         PG08       25093657.589854
25         PG08       25139263.657696
30         PG08       25178744.348858
35         PG08       25212039.783774
40         PG08       25239103.305233
45         PG08       25259912.070284
50         PG08       25274471.786002
55         PG08       25282814.837335
60         PG08       25284995.642838
65         PG08       25281092.959584
70         PG08       25271213.120873
75         PG08       25255477.734269
80         PG08       25234045.429870
85         PG08       25207093.603197
90         PG08       25174821.381685
95         PG08       25137456.016477
100        PG08       25095247.551260
105        PG08       25048464.512867
110        PG08       24997405.670990
115        PG08       24942382.969096
120        PG08       24883740.777109
125        PG08       24821840.587521
130        PG08       24757053.350639
135        PG08       24689789.019275
140        PG08       24620456.833700
145        PG08       24549500.386986
150        PG08       24477359.453827
155        PG08       24404510.750481
160        PG08       24331422.415549
165        PG08       24258591.224739
170        PG08       24186512.795378
175        PG08       24115692.523478
180        PG08       24046642.055780
185        PG08       23979877.145420
190        PG08       23915907.174437
195        PG08       23855249.927295
200        PG08       23798405.926733
205        PG08       23745879.342620
210        PG08       23698154.973993
215        PG08       23655708.429727
220        PG08       23618998.402566
225        PG08       23588459.791113
230        PG08       23564503.810675
235        PG08       23547526.656106
240        PG08       23537885.597151
245        PG08       23535905.310694
250        PG08       23541885.873697
255        PG08       23556082.942122
260        PG08       23578721.402540
265        PG08       23609980.525989
270        PG08       23650004.257497
275        PG08       23698884.330506
280        PG08       23756687.403485
285        PG08       23823415.905934
290        PG08       23899050.432998
295        PG08       23983517.399546
300        PG08       24076704.530767
305        PG08       24178461.398832
310        PG08       24288597.802241
315        PG08       24406882.035037
320        PG08       24533059.589820
325        PG08       24666836.765568
330        PG08       24807884.257838
335        PG08       24955857.197960
340        PG08       25110381.603301
345        PG08       25271054.590153
350        PG08       25437465.374893
355        PG08       25609181.069140
360        PG08       25785757.156337
365        PG08       25966737.241246
370        PG08       26151655.353883
375        PG08       26340041.491871
380        PG08       26531425.519267
385        PG08       26725329.297453
390        PG08       26921282.012845
395        PG08       27118815.189080
400        PG08       27317454.215368
405        PG08       27516749.181708
410        PG08       27716246.401892
415        PG08       27915504.556536
420        PG08       28114093.622365
425        PG08       28311590.159042
430        PG08       28507594.861632
435        PG08       28701711.828252
440        PG08       28893565.757377
445        PG08       29082794.486255
450        PG08       29269055.343708
455        PG08       29452009.750629
460        PG08       29631355.058145
465        PG08       29806792.203489
470        PG08       29978045.119968
475        PG08       30144854.498696
480        PG08       30306978.974640
485        PG08       30464194.258732
490        PG08       30616297.258803
495        PG08       30763102.471861
500        PG08       30904435.793403
505        PG08       31040153.351428
510        PG08       31170119.312055
515        PG08       31294222.272054
520        PG08       31412365.368657
525        PG08       31524470.026409
530        PG08       31630472.141044
535        PG08       31730331.027395
540        PG08       31824018.323576
545        PG08       31911526.057357
550        PG08       31992851.679403
555        PG08       32068022.947857
560        PG08       32137076.416923
565        PG08       32200062.139397
570        PG08       32257049.730595
575        PG08       32308113.773667
580        PG08       32353351.484538
585        PG08       32392868.536850
590        PG08       32426787.630613
595        PG08       32455240.203591
600        PG08       32478369.192198
605        PG08       32496325.928239
610        PG08       32509278.328375
615        PG08       32517397.229500
620        PG08       32520869.947331
625        PG08       32519877.859140
630        PG08       32514624.783175
635        PG08       32505315.173099
640        PG08       32492158.670775
645        PG08       32475367.046431
650        PG08       32455161.586925
655        PG08       32431765.542785
660        PG08       32405396.680926
665        PG08       32376287.257385
670        PG08       32344658.979838
675        PG08       32310738.952104
680        PG08       32274749.684207
685        PG08       32236914.884795
690        PG08       32197448.795204
695        PG08       32156563.043703
700        PG08       32114471.838268
705        PG08       32071375.017747
