TIME [min]      ID         DISTANCE [m]   
895             PE21       23266652.700609
900             PE21       23296406.576415
905             PE21       23333687.311607
910             PE21       23378437.138170
915             PE21       23430569.717749
920             PE21       23489982.196699
925             PE21       23556535.515969
930             PE21       23630070.614918
935             PE21       23710392.433365
940             PE21       23797301.591794
945             PE21       23890553.756980
950             PE21       23989904.347205
955             PE21       24095077.062093
960             PE21       24205783.352009
965             PE21       24321714.244125
970             PE21       24442544.148798
975             PE21       24567946.908278
980             PE21       24697571.934209
985             PE21       24831069.688452
990             PE21       24968068.344442
995             PE21       25108207.907411
1000            PE21       25251114.170063
1005            PE21       25396403.928110
1010            PE21       25543706.813464
1015            PE21       25692641.064212
1020            PE21       25842830.899588
1025            PE21       25993901.107320
1030            PE21       26145480.553351
1035            PE21       26297205.253144
1040            PE21       26448707.573931
1045            PE21       26599638.727870
1050            PE21       26749651.262779
1055            PE21       26898401.567915
1060            PE21       27045566.136481
1065            PE21       27190824.220389
1070            PE21       27333863.251098
1075            PE21       27474388.644098
1080            PE21       27612110.845455
1085            PE21       27746751.293289
1090            PE21       27878052.327764
1095            PE21       28005762.723330
1100            PE21       28129644.150474
1105            PE21       28249472.977505
1110            PE21       28365040.006464
1115            PE21       28476148.424590
1120            PE21       28582617.011421
1125            PE21       28684277.858604
1130            PE21       28780977.416353
1135            PE21       28872581.407465
1140            PE21       28958956.881812
1145            PE21       29040003.999396
1150            PE21       29115628.231012
1155            PE21       29185745.526559
1160            PE21       29250299.493973
1165            PE21       29309235.324783
1170            PE21       29362526.633399
1175            PE21       29410151.725755
1180            PE21       29452108.918341
1185            PE21       29488412.168323
1190            PE21       29519089.000432
1195            PE21       29544181.783406
1200            PE21       29563750.915817
1205            PE21       29577865.718166
1210            PE21       29586618.124524
1215            PE21       29590112.048290
1220            PE21       29588456.552188
1225            PE21       29581792.827102
1230            PE21       29570263.152601
1235            PE21       29554028.436267
1240            PE21       29533264.967487
1245            PE21       29508155.271181
1250            PE21       29478902.480479
1255            PE21       29445719.166446
1260            PE21       29408832.838699
1265            PE21       29368481.552828
1270            PE21       29324917.140220
1275            PE21       29278396.240900
1280            PE21       29229194.525569
1285            PE21       29177593.328369
1290            PE21       29123880.935832
1295            PE21       29068359.647071
1300            PE21       29011336.971064
1305            PE21       28953129.284544
1310            PE21       28894059.719197
1315            PE21       28834447.971956
1320            PE21       28774634.065079
1325            PE21       28714951.512569
1330            PE21       28655737.918296
1335            PE21       28597331.627886
1340            PE21       28540075.021908
1345            PE21       28484306.165275
1350            PE21       28430363.866415
1355            PE21       28378577.897573
1360            PE21       28329280.438192
1365            PE21       28282792.138984
1370            PE21       28239431.781003
1375            PE21       28199504.593889
1380            PE21       28163307.808751
1385            PE21       28131128.765105
1390            PE21       28103235.615554
1395            PE21       28079894.278744
1400            PE21       28061339.484243
1405            PE21       28047806.781017
1410            PE21       28039501.513706
1415            PE21       28036611.726909
1420            PE21       28039315.127759
1425            PE21       28047759.365401
1430            PE21       28062073.227667
1435            PE21       28082361.138888
1440            PE21       28108716.516589
