TIME [s]   ID         DISTANCE [m]   
0          PR08       27483665.448150
5          PR08       27439155.418479
10         PR08       27394623.820907
15         PR08       27349735.459592
20         PR08       27304150.863664
25         PR08       27257529.808997
30         PR08       27209526.244184
35         PR08       27159797.010396
40         PR08       27108004.793340
45         PR08       27053821.494465
50         PR08       26996912.769899
55         PR08       26936967.826721
60         PR08       26873680.884870
65         PR08       26806753.010010
70         PR08       26735908.540845
75         PR08       26660879.882066
80         PR08       26581421.876650
85         PR08       26497303.340044
90         PR08       26408315.235100
95         PR08       26314269.719655
100        PR08       26214997.532020
105        PR08       26110351.413011
110        PR08       26000218.862234
115        PR08       25884504.265026
120        PR08       25763132.985445
125        PR08       25636068.927016
130        PR08       25503298.215311
135        PR08       25364835.908261
140        PR08       25220723.659795
145        PR08       25071040.986588
150        PR08       24915891.974486
155        PR08       24755410.313667
160        PR08       24589771.763877
165        PR08       24419171.710688
170        PR08       24243850.117043
175        PR08       24064074.814366
180        PR08       23880147.359484
185        PR08       23692405.362934
190        PR08       23501223.097855
195        PR08       23306997.291675
200        PR08       23110176.895943
205        PR08       22911234.551555
210        PR08       22710679.771626
215        PR08       22509050.392530
220        PR08       22306926.754929
225        PR08       22104914.340205
230        PR08       21903650.645270
235        PR08       21703803.784497
240        PR08       21506067.790288
245        PR08       21311164.887831
250        PR08       21119831.915977
255        PR08       20932831.236901
260        PR08       20750939.764859
265        PR08       20574948.890236
270        PR08       20405649.073139
275        PR08       20243833.765381
280        PR08       20090302.263650
285        PR08       19945829.143486
290        PR08       19811180.386374
295        PR08       19687094.591934
300        PR08       19574280.121136
305        PR08       19473400.041281
310        PR08       19385074.265546
315        PR08       19309872.701755
320        PR08       19248297.054454
325        PR08       19200783.586934
330        PR08       19167694.137500
335        PR08       19149308.059868
340        PR08       19145826.607216
345        PR08       19157357.621568
350        PR08       19183921.259564
355        PR08       19225457.625819
360        PR08       19281808.968806
365        PR08       19352733.009348
370        PR08       19437908.853737
375        PR08       19536923.913627
380        PR08       19649307.904451
385        PR08       19774516.009106
390        PR08       19911934.528685
395        PR08       20060904.002775
400        PR08       20220715.026292
405        PR08       20390621.295104
410        PR08       20569833.449802
415        PR08       20757547.733935
420        PR08       20952935.533247
425        PR08       21155156.470437
430        PR08       21363360.472081
435        PR08       21576699.616275
440        PR08       21794328.923805
445        PR08       22015410.685514
450        PR08       22239115.046623
455        PR08       22464633.444755
460        PR08       22691178.103963
465        PR08       22917967.318900
470        PR08       23144262.619076
475        PR08       23369338.487170
480        PR08       23592496.587932
485        PR08       23813072.311246
490        PR08       24030426.431806
495        PR08       24243950.893957
500        PR08       24453068.026444
505        PR08       24657234.501422
510        PR08       24855932.293060
515        PR08       25048685.73362 
520        PR08       25235039.036356
525        PR08       25414582.965995
530        PR08       25586931.194061
535        PR08       25751736.584580
540        PR08       25908677.232307
545        PR08       26057470.172563
550        PR08       26197865.824622
555        PR08       26329645.416558
560        PR08       26452620.309425
565        PR08       26566640.060979
570        PR08       26671581.480833
575        PR08       26767358.928997
580        PR08       26853911.171929
585        PR08       26931218.868134
590        PR08       26999290.977745
595        PR08       27058158.075252
600        PR08       27107899.996979
605        PR08       27148616.600782
610        PR08       27180440.056450
615        PR08       27203536.528912
620        PR08       27218095.680027
625        PR08       27224346.285868
630        PR08       27222543.629991
635        PR08       27212965.601555
640        PR08       27195929.148868
645        PR08       27171773.037484
650        PR08       27140867.201622
655        PR08       27103598.860051
660        PR08       27060396.190755
665        PR08       27011699.405639
670        PR08       26957979.578574
675        PR08       26899729.878210
680        PR08       26837459.159129
685        PR08       26771706.729231
690        PR08       26703015.018086
695        PR08       26631960.393927
700        PR08       26559126.413507
705        PR08       26485101.159576
710        PR08       26410494.530851
715        PR08       26335921.060725
720        PR08       26261999.933142
725        PR08       26189352.840462
730        PR08       26118601.569074
735        PR08       26050357.645612
740        PR08       25985238.135538
745        PR08       25923837.287659
750        PR08       25866746.290335
755        PR08       25814531.933511
760        PR08       25767740.231612
765        PR08       25726894.286055
770        PR08       25692490.403200
775        PR08       25664985.163813
780        PR08       25644810.905630
785        PR08       25632354.723117
790        PR08       25627961.417310
795        PR08       25631931.894399
800        PR08       25644528.916351
805        PR08       25665953.433110
810        PR08       25696365.515716
815        PR08       25735872.012977
820        PR08       25784528.423119
825        PR08       25842334.955440
830        PR08       25909242.042944
835        PR08       25985145.819760
840        PR08       26069898.098370
845        PR08       26163297.082490
850        PR08       26265095.680884
855        PR08       26375001.850402
860        PR08       26492684.783982
865        PR08       26617762.171179
870        PR08       26749833.143216
875        PR08       26888454.919289
880        PR08       27033147.175524
885        PR08       27183422.369144
890        PR08       27338753.175138
895        PR08       27498595.932997
900        PR08       27662402.497323
905        PR08       27829594.583814
910        PR08       27999599.781475
915        PR08       28171832.457357
920        PR08       28345695.760163
925        PR08       28520608.785141
930        PR08       28695980.679367
935        PR08       28871229.319401
940        PR08       29045775.261294
945        PR08       29219053.580039
950        PR08       29390507.028098
955        PR08       29559591.437174
960        PR08       29725775.091555
965        PR08       29888545.858065
970        PR08       30047405.951901
975        PR08       30201878.002974
980        PR08       30351499.917388
985        PR08       30495837.497579
990        PR08       30634469.454637
995        PR08       30766998.534385
1000       PR08       30893057.958320
1005       PR08       31012294.835075
1010       PR08       31124385.399303
1015       PR08       31229029.020346
1020       PR08       31325944.944407
1025       PR08       31414886.862746
1030       PR08       31495625.433996
1035       PR08       31567959.447395
1040       PR08       31631715.429289
1045       PR08       31686745.000367
1050       PR08       31732916.203216
1055       PR08       31770140.222578
1060       PR08       31798335.198972
1065       PR08       31817459.957231
1070       PR08       31827487.940166
1075       PR08       31828427.830116
1080       PR08       31820299.364880
1085       PR08       31803158.867499
1090       PR08       31777085.911458
1095       PR08       31742178.467446
1100       PR08       31698565.037628
1105       PR08       31646386.761186
1110       PR08       31585822.320944
