TIME [min]      ID         DISTANCE [m]   
0               PR03       27890791.266575
5               PR03       27937741.140492
10              PR03       27986282.949078
15              PR03       28036666.706411
20              PR03       28089123.255155
25              PR03       28143854.854685
30              PR03       28201052.165619
35              PR03       28260874.321723
40              PR03       28323452.257539
45              PR03       28388906.441007
50              PR03       28457310.007158
55              PR03       28528721.736525
60              PR03       28603166.204840
65              PR03       28680647.392272
70              PR03       28761135.536043
75              PR03       28844564.282947
80              PR03       28930854.948007
85              PR03       29019894.192340
90              PR03       29111535.441071
95              PR03       29205619.747509
100             PR03       29301947.988892
105             PR03       29400305.768622
110             PR03       29500461.560601
115             PR03       29602144.994056
120             PR03       29705085.028532
125             PR03       29808982.463274
130             PR03       29913519.578416
135             PR03       30018366.296724
140             PR03       30123182.076927
145             PR03       30227614.686200
150             PR03       30331301.144385
155             PR03       30433863.706572
160             PR03       30534933.208853
165             PR03       30634122.877085
170             PR03       30731047.255973
175             PR03       30825325.699728
180             PR03       30916573.206515
185             PR03       31004407.813529
190             PR03       31088452.973257
195             PR03       31168335.444209
200             PR03       31243692.637374
205             PR03       31314165.983036
210             PR03       31379411.760521
215             PR03       31439093.390431
220             PR03       31492889.592847
225             PR03       31540491.723471
230             PR03       31581598.436385
235             PR03       31615938.102262
240             PR03       31643244.885536
245             PR03       31663276.123784
250             PR03       31675801.301480
255             PR03       31680614.724924
260             PR03       31677529.291700
265             PR03       31666378.695366
270             PR03       31647012.764924
275             PR03       31619312.664084
280             PR03       31583173.786020
285             PR03       31538514.551825
290             PR03       31485283.062598
295             PR03       31423449.893545
300             PR03       31353000.568770
305             PR03       31273959.210652
310             PR03       31186364.909212
315             PR03       31090284.703205
320             PR03       30985808.991149
325             PR03       30873060.297580
330             PR03       30752180.368880
335             PR03       30623339.843322
340             PR03       30486732.160834
345             PR03       30342582.907628
350             PR03       30191136.972241
355             PR03       30032670.400729
360             PR03       29867482.018668
365             PR03       29695898.412004
370             PR03       29518268.629216
375             PR03       29334971.420471
380             PR03       29146408.799034
385             PR03       28953003.597332
390             PR03       28755203.774994
395             PR03       28553487.285315
400             PR03       28348345.302933
405             PR03       28140295.669914
410             PR03       27929875.848188
415             PR03       27717641.644363
420             PR03       27504167.753949
425             PR03       27290045.008690
430             PR03       27075875.499538
435             PR03       26862283.036527
440             PR03       26649890.496913
445             PR03       26439340.118984
450             PR03       26231268.726206
455             PR03       26026327.926114
460             PR03       25825158.274575
465             PR03       25628404.393002
470             PR03       25436700.353312
475             PR03       25250668.866661
480             PR03       25070919.781667
485             PR03       24898045.507531
490             PR03       24732606.831618
495             PR03       24575151.052057
500             PR03       24426182.614308
505             PR03       24286176.599882
510             PR03       24155564.823701
515             PR03       24034735.668193
520             PR03       23924031.072444
525             PR03       23823736.107710
530             PR03       23734092.410645
535             PR03       23655273.442935
540             PR03       23587401.18875 
545             PR03       23530536.954816
550             PR03       23484668.226669
555             PR03       23449738.467627
560             PR03       23425617.774172
565             PR03       23412119.552449
570             PR03       23408995.078774
575             PR03       23415939.292789
580             PR03       23432595.406744
585             PR03       23458553.704173
590             PR03       23493351.581318
595             PR03       23536494.314319
600             PR03       23587431.348958
605             PR03       23645592.971040
610             PR03       23710369.185633
615             PR03       23781126.646999
620             PR03       23857208.924327
625             PR03       23937946.934955
630             PR03       24022651.102626
635             PR03       24110633.579130
640             PR03       24201195.978946
645             PR03       24293640.859254
650             PR03       24387276.262774
655             PR03       24481413.597639
660             PR03       24575378.4201  
665             PR03       24668506.321871
670             PR03       24760151.144117
675             PR03       24849679.459337
680             PR03       24936486.315942
685             PR03       25019975.632930
690             PR03       25099592.451026
695             PR03       25174791.053972
700             PR03       25245063.999149
705             PR03       25309920.140478
710             PR03       25368910.076893
715             PR03       25421605.345792
720             PR03       25467612.369173
725             PR03       25506559.181252
730             PR03       25538119.257792
735             PR03       25561990.577955
740             PR03       25577905.353153
745             PR03       25585625.675598
750             PR03       25584950.160756
755             PR03       25575712.400388
760             PR03       25557774.537657
765             PR03       25531040.328485
770             PR03       25495438.190974
775             PR03       25450936.639408
780             PR03       25397541.826189
785             PR03       25335283.006999
790             PR03       25264236.826878
795             PR03       25184507.882644
800             PR03       25096237.219557
805             PR03       24999598.214696
810             PR03       24894800.546878
815             PR03       24782092.930202
820             PR03       24661752.864747
825             PR03       24534096.382839
830             PR03       24399474.915809
835             PR03       24258265.147537
840             PR03       24110894.177451
845             PR03       23957811.098944
850             PR03       23799505.089420
855             PR03       23636494.612796
860             PR03       23469335.093883
865             PR03       23298610.560569
870             PR03       23124942.039272
875             PR03       22948969.888713
880             PR03       22771378.115372
885             PR03       22592869.796320
890             PR03       22414175.213271
895             PR03       22236048.202322
900             PR03       22059267.206111
905             PR03       21884626.403252
910             PR03       21712935.910755
915             PR03       21545020.014884
920             PR03       21381707.375403
925             PR03       21223836.677128
930             PR03       21072231.378021
935             PR03       20927726.813558
940             PR03       20791130.114858
945             PR03       20663237.619713
950             PR03       20544816.659181
955             PR03       20436605.496826
960             PR03       20339300.887097
965             PR03       20253551.959844
970             PR03       20179960.531718
975             PR03       20119066.765782
980             PR03       20071346.155941
985             PR03       20037199.858367
990             PR03       20016961.662267
995             PR03       20010880.545552
1000            PR03       20019125.053841
1005            PR03       20041781.595953
1010            PR03       20078853.465294
1015            PR03       20130250.742039
1020            PR03       20195815.428095
1025            PR03       20275300.761431
1030            PR03       20368386.925361
1035            PR03       20474682.146393
1040            PR03       20593727.740237
