TIME [min]      ID         DISTANCE [m]   
0               PG01       20562755.391067
5               PG01       20615298.412685
10              PG01       20678166.526519
15              PG01       20751063.930989
20              PG01       20833658.386145
25              PG01       20925573.624281
30              PG01       21026401.153692
35              PG01       21135696.195285
40              PG01       21252985.895302
45              PG01       21377767.817826
50              PG01       21509520.906143
55              PG01       21647707.286830
60              PG01       21791774.453279
65              PG01       21941148.824331
70              PG01       22095264.026659
75              PG01       22253539.862245
80              PG01       22415390.454822
85              PG01       22580243.680771
90              PG01       22747522.160281
95              PG01       22916652.461229
100             PG01       23087074.012677
105             PG01       23258238.338776
110             PG01       23429599.225126
115             PG01       23600635.108916
120             PG01       23770832.331686
125             PG01       23939694.930649
130             PG01       24106737.767234
135             PG01       24271505.683134
140             PG01       24433553.590960
145             PG01       24592457.077412
150             PG01       24747812.294991
155             PG01       24899237.342718
160             PG01       25046367.049486
165             PG01       25188864.665663
170             PG01       25326402.372593
175             PG01       25458690.759228
180             PG01       25585452.015759
185             PG01       25706432.996877
190             PG01       25821402.524907
195             PG01       25930152.792140
200             PG01       26032500.782481
205             PG01       26128282.033063
210             PG01       26217359.944140
215             PG01       26299617.495667
220             PG01       26374963.405845
225             PG01       26443328.541263
230             PG01       26504664.530490
235             PG01       26558955.355322
240             PG01       26606194.599134
245             PG01       26646410.278988
250             PG01       26679653.9126  
255             PG01       26705988.873295
260             PG01       26725518.913384
265             PG01       26738359.267030
270             PG01       26744650.086333
275             PG01       26744561.517493
280             PG01       26738271.981246
285             PG01       26726001.231872
290             PG01       26707979.865727
295             PG01       26684463.448596
300             PG01       26655730.119142
305             PG01       26622079.220206
310             PG01       26583831.628999
315             PG01       26541327.016351
320             PG01       26494928.003201
325             PG01       26445014.682133
330             PG01       26391981.869142
335             PG01       26336251.463483
340             PG01       26278250.318857
345             PG01       26218428.407495
350             PG01       26157245.994607
355             PG01       26095177.766512
360             PG01       26032704.487190
365             PG01       25970321.834866
370             PG01       25908529.123657
375             PG01       25847832.793728
380             PG01       25788738.440064
385             PG01       25731755.117905
390             PG01       25677392.060999
395             PG01       25626149.528742
400             PG01       25578518.15682 
405             PG01       25534992.367150
410             PG01       25496035.325356
415             PG01       25462110.144839
420             PG01       25433653.252676
425             PG01       25411084.822231
430             PG01       25394789.41518 
435             PG01       25385140.823834
440             PG01       25382475.491694
445             PG01       25387096.761128
450             PG01       25399277.666815
455             PG01       25419250.106376
460             PG01       25447212.793795
465             PG01       25483331.223892
470             PG01       25527713.034806
475             PG01       25580442.134283
480             PG01       25641554.349678
485             PG01       25711045.642393
490             PG01       25788861.394577
495             PG01       25874922.278455
500             PG01       25969094.985240
505             PG01       26071216.465265
510             PG01       26181081.725637
515             PG01       26298452.623704
520             PG01       26423057.380910
525             PG01       26554591.691452
530             PG01       26692724.075031
535             PG01       26837095.572887
540             PG01       26987326.074529
545             PG01       27143009.680554
550             PG01       27303721.651030
555             PG01       27469028.811727
560             PG01       27638482.895583
565             PG01       27811614.187982
570             PG01       27987959.895358
575             PG01       28167045.674950
580             PG01       28348386.676975
585             PG01       28531510.608996
590             PG01       28715936.658481
595             PG01       28901193.298498
600             PG01       29086801.148072
605             PG01       29272305.619695
610             PG01       29457251.132997
615             PG01       29641186.558651
620             PG01       29823678.765897
625             PG01       30004311.225168
630             PG01       30182663.626943
635             PG01       30358352.392107
640             PG01       30530989.395674
645             PG01       30700211.039889
650             PG01       30865673.489050
655             PG01       31027041.775239
660             PG01       31184000.731605
665             PG01       31336260.548346
670             PG01       31483538.395200
675             PG01       31625578.047233
680             PG01       31762135.900449
685             PG01       31892992.086264
690             PG01       32017944.429351
695             PG01       32136807.986909
700             PG01       32249415.572244
705             PG01       32355621.779540
710             PG01       32455302.37411 
715             PG01       32548340.192355
720             PG01       32634652.009560
725             PG01       32714160.738053
730             PG01       32786815.989852
735             PG01       32852574.458629
740             PG01       32911421.302785
745             PG01       32963351.008062
750             PG01       33008384.207132
755             PG01       33046543.539681
760             PG01       33077880.192473
765             PG01       33102457.013291
770             PG01       33120351.517011
775             PG01       33131656.096559
780             PG01       33136472.337699
785             PG01       33134928.350272
790             PG01       33127151.863203
795             PG01       33113292.123115
800             PG01       33093506.629320
805             PG01       33067965.172846
810             PG01       33036849.687445
815             PG01       33000346.140556
820             PG01       32958663.053928
825             PG01       32911998.823220
830             PG01       32860579.269005
835             PG01       32804626.273456
840             PG01       32744371.126594
845             PG01       32680050.811256
850             PG01       32611907.603610
855             PG01       32540187.684951
860             PG01       32465137.274924
865             PG01       32387012.657297
870             PG01       32306062.047977
875             PG01       32222542.366048
880             PG01       32136708.513011
885             PG01       32048805.717698
890             PG01       31959087.551223
895             PG01       31867800.575184
900             PG01       31775187.546297
905             PG01       31681479.542390
910             PG01       31586910.939572
915             PG01       31491705.744999
920             PG01       31396078.826547
925             PG01       31300231.287944
930             PG01       31204361.653515
935             PG01       31108660.646827
940             PG01       31013291.733736
945             PG01       30918424.016519
950             PG01       30824204.019418
955             PG01       30730764.02922 
960             PG01       30638225.414402
965             PG01       30546693.526194
970             PG01       30456252.523283
975             PG01       30366981.619245
980             PG01       30278937.893456
985             PG01       30192160.321954
990             PG01       30106674.817137
995             PG01       30022489.347353
1000            PG01       29939592.633005
1005            PG01       29857963.650468
1010            PG01       29777559.551979
1015            PG01       29698318.036578
1020            PG01       29620173.707675
1025            PG01       29543037.883919
1030            PG01       29466808.049633
1035            PG01       29391363.384880
1040            PG01       29316582.57719 
1045            PG01       29242322.002160
1050            PG01       29168430.951941
1055            PG01       29094746.284574
1060            PG01       29021098.473638
1065            PG01       28947305.279574
1070            PG01       28873182.997825
1075            PG01       28798538.414569
1080            PG01       28723176.254487
1085            PG01       28646893.317882
1090            PG01       28569488.753190
1095            PG01       28490760.220559
1100            PG01       28410506.077914
1105            PG01       28328518.389676
1110            PG01       28244605.793033
1115            PG01       28158570.076289
1120            PG01       28070222.426374
1125            PG01       27979381.798797
1130            PG01       27885873.285795
1135            PG01       27789526.382439
1140            PG01       27690190.314859
1145            PG01       27587721.357382
1150            PG01       27481980.092522
1155            PG01       27372850.269210
1160            PG01       27260226.072867
1165            PG01       27144019.358518
1170            PG01       27024155.268258
1175            PG01       26900575.944850
1180            PG01       26773240.703202
1185            PG01       26642129.666194
1190            PG01       26507241.181167
1195            PG01       26368593.448177
1200            PG01       26226221.629166
1205            PG01       26080188.719201
1210            PG01       25930576.260423
1215            PG01       25777482.666940
1220            PG01       25621035.9134  
1225            PG01       25461385.068440
1230            PG01       25298699.802780
1235            PG01       25133174.530094
1240            PG01       24965029.471021
1245            PG01       24794498.294909
1250            PG01       24621852.654378
1255            PG01       24447376.846605
1260            PG01       24271381.972245
1265            PG01       24094200.875903
1270            PG01       23916190.784346
1275            PG01       23737724.088491
1280            PG01       23559201.869002
1285            PG01       23381042.364015
1290            PG01       23203684.573399
1295            PG01       23027574.511547
1300            PG01       22853192.695544
1305            PG01       22681022.005746
1310            PG01       22511561.433980
1315            PG01       22345323.468183
1320            PG01       22182822.341328
1325            PG01       22024590.837072
1330            PG01       21871148.429555
1335            PG01       21723033.824468
1340            PG01       21580775.032283
1345            PG01       21444888.350330
1350            PG01       21315888.944818
1355            PG01       21194278.354741
1360            PG01       21080538.863749
1365            PG01       20975133.653229
1370            PG01       20878504.001517
1375            PG01       20791056.030386
1380            PG01       20713172.891345
1385            PG01       20645193.579046
1390            PG01       20587423.106463
1395            PG01       20540122.234246
1400            PG01       20503509.650334
1405            PG01       20477751.319732
1410            PG01       20462963.873761
1415            PG01       20459221.222850
1420            PG01       20466537.480357
1425            PG01       20484878.457920
1430            PG01       20514153.780262
1435            PG01       20554226.911745
1440            PG01       20604905.338617
