TIME [s]   ID         DISTANCE [m]   
0          PR01       29690814.628270
5          PR01       29677118.684916
10         PR01       29664800.233919
15         PR01       29653659.830028
20         PR01       29643470.979395
25         PR01       29633994.759243
30         PR01       29624978.848668
35         PR01       29616145.725300
40         PR01       29607207.571682
45         PR01       29597875.741182
50         PR01       29587834.105790
55         PR01       29576770.384726
60         PR01       29564357.798128
65         PR01       29550270.205948
70         PR01       29534177.261401
75         PR01       29515746.948140
80         PR01       29494647.746286
85         PR01       29470545.465974
90         PR01       29443119.193549
95         PR01       29412045.581355
100        PR01       29377008.506950
105        PR01       29337707.169592
110        PR01       29293845.581442
115        PR01       29245139.624110
120        PR01       29191319.012441
125        PR01       29132126.142348
130        PR01       29067321.855837
135        PR01       28996679.694535
140        PR01       28919996.806070
145        PR01       28837078.443294
150        PR01       28747763.558055
155        PR01       28651903.016155
160        PR01       28549372.554610
165        PR01       28440067.042878
170        PR01       28323910.673961
175        PR01       28200847.568037
180        PR01       28070848.866710
185        PR01       27933911.962297
190        PR01       27790053.955112
195        PR01       27639332.408608
200        PR01       27481819.309811
205        PR01       27317622.966575
210        PR01       27146876.286107
215        PR01       26969746.753216
220        PR01       26786421.087096
225        PR01       26597123.497032
230        PR01       26402112.590835
235        PR01       26201670.331061
240        PR01       25996109.384985
245        PR01       25785780.516044
250        PR01       25571056.744088
255        PR01       25352349.000710
260        PR01       25130098.252284
265        PR01       24904775.493852
270        PR01       24676880.401668
275        PR01       24446948.101980
280        PR01       24215540.456398
285        PR01       23983244.229521
290        PR01       23750684.036439
295        PR01       23518503.891312
300        PR01       23287373.637074
305        PR01       23057992.812051
310        PR01       22831069.721981
315        PR01       22607343.122653
320        PR01       22387563.224189
325        PR01       22172495.587841
330        PR01       21962910.374226
335        PR01       21759585.022839
340        PR01       21563296.131316
345        PR01       21374814.338363
350        PR01       21194901.097064
355        PR01       21024300.554342
360        PR01       20863730.702769
365        PR01       20713884.404206
370        PR01       20575416.698467
375        PR01       20448933.377067
380        PR01       20335000.328642
385        PR01       20234112.899459
390        PR01       20146720.218328
395        PR01       20073183.299163
400        PR01       20013805.218737
405        PR01       19968805.619482
410        PR01       19938312.647319
415        PR01       19922383.941310
420        PR01       19920986.715712
425        PR01       19934002.582220
430        PR01       19961228.870923
435        PR01       20002381.946911
440        PR01       20057101.800711
445        PR01       20124944.384829
450        PR01       20205410.520737
455        PR01       20297931.391868
460        PR01       20401877.126620
465        PR01       20516573.293686
470        PR01       20641301.784785
475        PR01       20775304.790918
480        PR01       20917800.582563
485        PR01       21067972.289826
490        PR01       21225004.218805
495        PR01       21388058.525213
500        PR01       21556296.744384
505        PR01       21728880.901861
510        PR01       21904977.554312
515        PR01       22083765.762224
520        PR01       22264434.241529
525        PR01       22446194.715443
530        PR01       22628275.548904
535        PR01       22809925.014758
540        PR01       22990421.611700
545        PR01       23169071.584409
550        PR01       23345205.534448
555        PR01       23518185.064731
560        PR01       23687405.740310
565        PR01       23852291.646012
570        PR01       24012295.907412
575        PR01       24166917.604259
580        PR01       24315676.865807
585        PR01       24458134.922137
590        PR01       24593884.370428
595        PR01       24722549.608815
600        PR01       24843791.968843
605        PR01       24957313.509258
610        PR01       25062842.695207
615        PR01       25160143.894300
620        PR01       25249017.62698 
625        PR01       25329299.987090
630        PR01       25400860.413461
635        PR01       25463599.150632
640        PR01       25517459.575315
645        PR01       25562405.996408
650        PR01       25598448.552195
655        PR01       25625627.244471
660        PR01       25644015.044936
665        PR01       25653719.541614
670        PR01       25654880.185467
675        PR01       25647671.741207
680        PR01       25632299.930258
685        PR01       25609006.381130
690        PR01       25578057.485597
695        PR01       25539763.150589
700        PR01       25494455.063981
705        PR01       25442500.375174
710        PR01       25384296.807314
715        PR01       25320270.987332
720        PR01       25250879.095857
725        PR01       25176604.177511
730        PR01       25097961.86946 
735        PR01       25015482.283974
740        PR01       24929729.295455
745        PR01       24841293.315866
750        PR01       24750777.155779
755        PR01       24658810.937965
760        PR01       24566029.958300
765        PR01       24473101.650203
770        PR01       24380694.374603
775        PR01       24289489.882121
780        PR01       24200174.703030
785        PR01       24113440.754810
790        PR01       24029979.641072
795        PR01       23950471.830103
800        PR01       23875602.168124
805        PR01       23806030.913033
810        PR01       23742409.39512 
815        PR01       23685363.807933
820        PR01       23635492.195641
825        PR01       23593370.985295
830        PR01       23559525.355223
835        PR01       23534460.600880
840        PR01       23518625.002418
845        PR01       23512424.320833
850        PR01       23516212.885723
855        PR01       23530288.454994
860        PR01       23554897.063219
865        PR01       23590221.352251
870        PR01       23636388.525544
875        PR01       23693457.421182
880        PR01       23761430.497924
885        PR01       23840251.242714
890        PR01       23929800.005809
895        PR01       24029899.209080
900        PR01       24140310.255701
905        PR01       24260750.796754
910        PR01       24390877.818406
915        PR01       24530306.910051
920        PR01       24678603.448266
925        PR01       24835307.139411
930        PR01       24999900.263658
935        PR01       25171855.478446
940        PR01       25350605.015446
945        PR01       25535562.269410
950        PR01       25726124.524148
955        PR01       25921661.875553
960        PR01       26121551.824032
965        PR01       26325153.350990
970        PR01       26531824.888998
975        PR01       26740921.675115
980        PR01       26951806.676696
985        PR01       27163842.931872
990        PR01       27376406.822602
995        PR01       27588881.808008
1000       PR01       27800665.237547
1005       PR01       28011169.689023
1010       PR01       28219821.302344
1015       PR01       28426067.047638
1020       PR01       28629375.362965
1025       PR01       28829225.717557
1030       PR01       29025129.335467
1035       PR01       29216611.822618
1040       PR01       29403232.116521
1045       PR01       29584563.892520
1050       PR01       29760209.162008
1055       PR01       29929792.445445
1060       PR01       30092966.418022
1065       PR01       30249409.084762
1070       PR01       30398820.185786
1075       PR01       30540930.559122
1080       PR01       30675491.105052
1085       PR01       30802288.102540
1090       PR01       30921127.686558
1095       PR01       31031838.460546
1100       PR01       31134285.671397
1105       PR01       31228347.397543
1110       PR01       31313939.618900
1115       PR01       31390996.225652
1120       PR01       31459476.297306
1125       PR01       31519365.556285
1130       PR01       31570675.017045
1135       PR01       31613441.380385
1140       PR01       31647720.707386
1145       PR01       31673594.583021
1150       PR01       31691167.644772
1155       PR01       31700563.294770
1160       PR01       31701932.407691
1165       PR01       31695444.605351
1170       PR01       31681284.482830
1175       PR01       31659664.711446
1180       PR01       31630810.545555
1185       PR01       31594971.121538
1190       PR01       31552405.765482
1195       PR01       31503394.821005
1200       PR01       31448230.840800
1205       PR01       31387225.301444
1210       PR01       31320698.872857
1215       PR01       31248984.292243
1220       PR01       31172427.184673
1225       PR01       31091377.621285
1230       PR01       31006198.179402
1235       PR01       30917261.784998
1240       PR01       30824940.359289
1245       PR01       30729604.963833
1250       PR01       30631645.838820
1255       PR01       30531436.375032
1260       PR01       30429354.059364
1265       PR01       30325781.381670
1270       PR01       30221089.743477
1275       PR01       30115639.389801
1280       PR01       30009789.666358
1285       PR01       29903894.887671
1290       PR01       29798284.807070
1295       PR01       29693282.856437
1300       PR01       29589201.376898
1305       PR01       29486332.787993
1310       PR01       29384947.03107 
1315       PR01       29285300.669613
1320       PR01       29187624.146074
1325       PR01       29092131.799583
1330       PR01       28999011.649611
1335       PR01       28908417.339116
1340       PR01       28820494.451589
1345       PR01       28735350.070768
1350       PR01       28653067.153708
1355       PR01       28573701.484683
1360       PR01       28497280.738097
1365       PR01       28423803.559591
1370       PR01       28353243.814348
1375       PR01       28285544.438174
1380       PR01       28220623.973883
1385       PR01       28158372.092102
1390       PR01       28098657.092536
1395       PR01       28041314.334999
1400       PR01       27986167.238287
1405       PR01       27933007.845494
1410       PR01       27881611.127186
1415       PR01       27831730.849577
1420       PR01       27783110.847376
1425       PR01       27735465.475954
1430       PR01       27688509.473121
1435       PR01       27641935.989932
1440       PR01       27595431.633444
