TIME [min]      ID         DISTANCE [m]   
0               PG15       32263951.886369
5               PG15       32244542.890721
10              PG15       32224641.681096
15              PG15       32204340.915926
20              PG15       32183738.020664
25              PG15       32162907.272722
30              PG15       32141912.604058
35              PG15       32120808.003387
40              PG15       32099632.296090
45              PG15       32078412.762558
50              PG15       32057159.521955
55              PG15       32035878.191881
60              PG15       32014551.467397
65              PG15       31993156.416842
70              PG15       31971654.273341
75              PG15       31949991.490955
80              PG15       31928104.263698
85              PG15       31905918.575200
90              PG15       31883348.141561
95              PG15       31860287.167091
100             PG15       31836632.381706
105             PG15       31812265.508332
110             PG15       31787051.27346 
115             PG15       31760852.551504
120             PG15       31733527.915652
125             PG15       31704917.802694
130             PG15       31674869.460831
135             PG15       31643212.500831
140             PG15       31609772.378128
145             PG15       31574382.055252
150             PG15       31536860.839661
155             PG15       31497029.274223
160             PG15       31454705.378070
165             PG15       31409707.873767
170             PG15       31361853.089106
175             PG15       31310970.182328
180             PG15       31256873.844744
185             PG15       31199394.536747
190             PG15       31138367.306671
195             PG15       31073623.999942
200             PG15       31005006.884723
205             PG15       30932371.682808
210             PG15       30855573.780786
215             PG15       30774483.236501
220             PG15       30688972.730029
225             PG15       30598935.247068
230             PG15       30504270.36352 
235             PG15       30404887.608639
240             PG15       30300708.527980
245             PG15       30191679.790485
250             PG15       30077749.181960
255             PG15       29958886.995808
260             PG15       29835075.550287
265             PG15       29706316.860467
270             PG15       29572629.541914
275             PG15       29434043.807207
280             PG15       29290611.745020
285             PG15       29142409.821356
290             PG15       28989521.359588
295             PG15       28832056.820986
300             PG15       28670145.240398
305             PG15       28503932.823362
310             PG15       28333587.841653
315             PG15       28159296.683046
320             PG15       27981267.805654
325             PG15       27799726.400233
330             PG15       27614918.601967
335             PG15       27427115.302381
340             PG15       27236602.534274
345             PG15       27043687.812991
350             PG15       26848690.785085
355             PG15       26651960.817333
360             PG15       26453859.857048
365             PG15       26254766.081406
370             PG15       26055079.327684
375             PG15       25855206.084840
380             PG15       25655578.769282
385             PG15       25456634.537694
390             PG15       25258828.847778
395             PG15       25062621.960477
400             PG15       24868490.736416
405             PG15       24676910.42892 
410             PG15       24488373.439294
415             PG15       24303360.681714
420             PG15       24122366.353657
425             PG15       23945880.496752
430             PG15       23774385.280837
435             PG15       23608360.997510
440             PG15       23448275.138187
445             PG15       23294579.916633
450             PG15       23147718.233328
455             PG15       23008114.023025
460             PG15       22876165.716426
465             PG15       22752241.898167
470             PG15       22636697.766383
475             PG15       22529847.131826
480             PG15       22431969.037683
485             PG15       22343314.174663
490             PG15       22264087.182035
495             PG15       22194455.048368
500             PG15       22134543.375402
505             PG15       22084430.762131
510             PG15       22044157.196717
515             PG15       22013711.763102
520             PG15       21993040.635360
525             PG15       21982044.583864
530             PG15       21980579.032485
535             PG15       21988457.945718
540             PG15       22005454.423055
545             PG15       22031294.522956
550             PG15       22065677.899744
555             PG15       22108260.908163
560             PG15       22158670.125110
565             PG15       22216501.865998
570             PG15       22281328.962867
575             PG15       22352697.572765
580             PG15       22430129.581719
585             PG15       22513142.661721
590             PG15       22601228.605578
595             PG15       22693869.022500
600             PG15       22790549.166467
605             PG15       22890737.034371
610             PG15       22993904.970982
615             PG15       23099522.453555
620             PG15       23207064.045573
625             PG15       23316011.026154
630             PG15       23425841.225162
635             PG15       23536057.925155
640             PG15       23646164.173051
645             PG15       23755675.379846
650             PG15       23864127.133818
655             PG15       23971063.595166
660             PG15       24076048.669277
665             PG15       24178664.472776
670             PG15       24278500.632298
675             PG15       24375183.088077
680             PG15       24468340.861411
685             PG15       24557633.809169
690             PG15       24642738.138732
695             PG15       24723348.134649
700             PG15       24799184.325147
705             PG15       24869987.090186
710             PG15       24935517.378222
715             PG15       24995560.570644
720             PG15       25049923.993676
725             PG15       25098431.169948
730             PG15       25140939.627162
735             PG15       25177319.038914
740             PG15       25207472.247968
745             PG15       25231314.456938
750             PG15       25248794.640781
755             PG15       25259873.998156
760             PG15       25264543.729847
765             PG15       25262819.813426
770             PG15       25254736.521195
775             PG15       25240355.461666
780             PG15       25219757.324029
785             PG15       25193051.247449
790             PG15       25160366.981473
795             PG15       25121859.365518
800             PG15       25077701.823653
805             PG15       25028092.403952
810             PG15       24973261.079100
