TIME [s]   ID         DISTANCE [m]   
0          PR04       25099041.796366
5          PR04       25148438.386152
10         PR04       25197642.702088
15         PR04       25247012.949252
20         PR04       25296921.829010
25         PR04       25347731.686580
30         PR04       25399799.065902
35         PR04       25453477.216421
40         PR04       25509107.915542
45         PR04       25567018.637420
50         PR04       25627526.818687
55         PR04       25690930.838630
60         PR04       25757509.077531
65         PR04       25827522.234341
70         PR04       25901198.762037
75         PR04       25978757.815081
80         PR04       26060379.306724
85         PR04       26146221.067399
90         PR04       26236408.825794
95         PR04       26331033.269054
100        PR04       26430166.609004
105        PR04       26533840.019423
110        PR04       26642052.166748
115        PR04       26754772.970135
120        PR04       26871934.411995
125        PR04       26993445.190988
130        PR04       27119174.309943
135        PR04       27248967.675145
140        PR04       27382629.694547
145        PR04       27519946.106496
150        PR04       27660677.942841
155        PR04       27804549.276088
160        PR04       27951268.418036
165        PR04       28100517.046251
170        PR04       28251960.760163
175        PR04       28405242.859153
180        PR04       28559988.789560
185        PR04       28715812.440248
190        PR04       28872313.598161
195        PR04       29029080.268703
200        PR04       29185691.177684
205        PR04       29341722.550141
210        PR04       29496742.107459
215        PR04       29650312.884007
220        PR04       29801998.987349
225        PR04       29951371.279783
230        PR04       30097987.883430
235        PR04       30241427.742723
240        PR04       30381265.762441
245        PR04       30517086.553992
250        PR04       30648483.163079
255        PR04       30775059.293321
260        PR04       30896429.153615
265        PR04       31012221.071780
270        PR04       31122076.207513
275        PR04       31225646.479115
280        PR04       31322612.001918
285        PR04       31412653.554650
290        PR04       31495482.031289
295        PR04       31570819.101347
300        PR04       31638414.852534
305        PR04       31698033.900302
310        PR04       31749456.726905
315        PR04       31792493.867378
320        PR04       31826972.555040
325        PR04       31852748.052662
330        PR04       31869693.437873
335        PR04       31877707.341122
340        PR04       31876711.206799
345        PR04       31866652.809337
350        PR04       31847503.172911
355        PR04       31819255.682712
360        PR04       31781934.851906
365        PR04       31735585.998719
370        PR04       31680280.712416
375        PR04       31616119.109670
380        PR04       31543218.147579
385        PR04       31461733.677142
390        PR04       31371836.792160
395        PR04       31273729.610034
400        PR04       31167638.056131
405        PR04       31053813.835801
410        PR04       30932535.557367
415        PR04       30804100.422997
420        PR04       30668840.453524
425        PR04       30527104.549760
430        PR04       30379271.600382
435        PR04       30225731.165566
440        PR04       30066914.340675
445        PR04       29903260.522542
450        PR04       29735230.064082
455        PR04       29563315.671825
460        PR04       29388017.648356
465        PR04       29209853.356112
470        PR04       29029369.375619
475        PR04       28847116.746731
480        PR04       28663658.679640
485        PR04       28479580.216689
490        PR04       28295469.166101
495        PR04       28111919.520444
500        PR04       27929538.437630
505        PR04       27748922.328821
510        PR04       27570683.785249
515        PR04       27395421.943636
520        PR04       27223734.156052
525        PR04       27056206.530079
530        PR04       26893417.279628
535        PR04       26735919.715681
540        PR04       26584257.682141
545        PR04       26438944.854296
550        PR04       26300473.911174
555        PR04       26169307.210281
560        PR04       26045866.777102
565        PR04       25930542.681862
570        PR04       25823687.666875
575        PR04       25725598.675080
580        PR04       25636540.381141
585        PR04       25556723.565466
590        PR04       25486308.274752
595        PR04       25425396.259306
600        PR04       25374047.472090
605        PR04       25332258.740558
610        PR04       25299978.077091
615        PR04       25277089.878836
620        PR04       25263432.648542
625        PR04       25258795.461471
630        PR04       25262910.021864
635        PR04       25275462.318098
640        PR04       25296091.293131
645        PR04       25324393.735217
650        PR04       25359927.241647
655        PR04       25402208.971794
660        PR04       25450728.191997
665        PR04       25504943.331888
670        PR04       25564285.740047
675        PR04       25628166.924451
680        PR04       25695981.686367
685        PR04       25767105.894428
690        PR04       25840910.678173
695        PR04       25916760.06349 
700        PR04       25994012.739221
705        PR04       26072027.798028
710        PR04       26150169.739028
715        PR04       26227810.302478
720        PR04       26304319.908577
725        PR04       26379092.541041
730        PR04       26451534.359549
735        PR04       26521061.240626
740        PR04       26587109.052914
745        PR04       26649138.738137
750        PR04       26706621.225809
755        PR04       26759062.379634
760        PR04       26805983.201433
765        PR04       26846933.923884
