TIME [min]      ID         DISTANCE [m]   
0               PG04       22080869.680465
5               PG04       22077773.527111
10              PG04       22076649.360798
15              PG04       22077216.297927
20              PG04       22079184.778542
25              PG04       22082283.324141
30              PG04       22086247.700243
35              PG04       22090822.600136
40              PG04       22095773.353230
45              PG04       22100875.527405
50              PG04       22105922.193349
55              PG04       22110723.474775
60              PG04       22115105.37342 
65              PG04       22118919.107703
70              PG04       22122022.983875
75              PG04       22124309.550590
80              PG04       22125686.207607
85              PG04       22126083.682020
90              PG04       22125446.597614
95              PG04       22123754.248597
100             PG04       22120998.896765
105             PG04       22117199.120794
110             PG04       22112392.707121
115             PG04       22106644.415417
120             PG04       22100034.164936
125             PG04       22092665.469422
130             PG04       22084668.541295
135             PG04       22076188.523448
140             PG04       22067390.762492
145             PG04       22058461.206454
150             PG04       22049603.273980
155             PG04       22041036.863425
160             PG04       22033001.639570
165             PG04       22025742.457986
170             PG04       22019530.535552
175             PG04       22014640.849394
180             PG04       22011361.586038
185             PG04       22009988.985518
190             PG04       22010826.086879
195             PG04       22014180.952658
200             PG04       22020366.208863
205             PG04       22029694.481483
210             PG04       22042476.378036
215             PG04       22059022.111162
220             PG04       22079632.575641
225             PG04       22104605.126402
230             PG04       22134222.602230
235             PG04       22168759.733581
240             PG04       22208476.572647
245             PG04       22253611.198575
250             PG04       22304390.592653
255             PG04       22361016.724412
260             PG04       22423671.373441
265             PG04       22492511.769699
270             PG04       22567671.307378
275             PG04       22649247.880093
280             PG04       22737326.548755
285             PG04       22831955.833143
290             PG04       22933155.507273
295             PG04       23040910.119286
300             PG04       23155189.401557
305             PG04       23275922.405224
310             PG04       23403007.654054
315             PG04       23536324.246503
320             PG04       23675719.532878
325             PG04       23821003.919930
330             PG04       23971978.865641
335             PG04       24128412.129032
340             PG04       24290045.573351
345             PG04       24456606.188791
350             PG04       24627797.018899
355             PG04       24803303.831718
360             PG04       24982797.068571
365             PG04       25165926.472193
370             PG04       25352332.984907
375             PG04       25541649.107577
380             PG04       25733493.764108
385             PG04       25927477.333615
390             PG04       26123209.665256
395             PG04       26320282.785278
400             PG04       26518306.432673
405             PG04       26716866.545913
410             PG04       26915568.330872
415             PG04       27114007.809851
420             PG04       27311788.349295
425             PG04       27508514.884501
430             PG04       27703796.623431
435             PG04       27897252.149036
440             PG04       28088506.529980
445             PG04       28277197.194443
450             PG04       28462966.031302
455             PG04       28645467.377285
460             PG04       28824366.225304
465             PG04       28999342.344278
470             PG04       29170081.090578
475             PG04       29336288.781599
480             PG04       29497683.440320
485             PG04       29653996.717903
490             PG04       29804978.188897
495             PG04       29950383.691330
500             PG04       30089994.591098
505             PG04       30223608.296987
510             PG04       30351035.959425
515             PG04       30472100.993587
520             PG04       30586652.300000
525             PG04       30694552.36097 
530             PG04       30795682.893661
535             PG04       30889940.054510
540             PG04       30977243.125597
545             PG04       31057523.532076
550             PG04       31130740.099207
555             PG04       31196854.481231
560             PG04       31255864.874308
565             PG04       31307776.373130
570             PG04       31352618.426751
575             PG04       31390429.051539
580             PG04       31421279.554356
585             PG04       31445247.223785
590             PG04       31462431.558982
595             PG04       31472951.872081
600             PG04       31476946.252609
605             PG04       31474559.706537
610             PG04       31465967.990610
615             PG04       31451358.043545
620             PG04       31430932.917894
625             PG04       31404910.980396
630             PG04       31373531.034037
635             PG04       31337038.713362
640             PG04       31295703.477817
645             PG04       31249805.375098
650             PG04       31199633.000262
655             PG04       31145499.588378
660             PG04       31087713.90038 
665             PG04       31026608.431279
670             PG04       30962526.281207
675             PG04       30895810.038370
680             PG04       30826817.084954
685             PG04       30755913.535903
690             PG04       30683466.252738
695             PG04       30609852.061959
700             PG04       30535446.233781
705             PG04       30460631.277932
710             PG04       30385783.121763
715             PG04       30311283.005747
720             PG04       30237509.284193
725             PG04       30164831.577377
730             PG04       30093615.148521
735             PG04       30024228.143147
740             PG04       29957011.882021
745             PG04       29892314.497076
750             PG04       29830455.869454
755             PG04       29771754.222127
760             PG04       29716507.860184
765             PG04       29664993.507672
770             PG04       29617475.120896
775             PG04       29574189.272894
780             PG04       29535362.204088
785             PG04       29501189.826672
790             PG04       29471835.435663
795             PG04       29447457.437561
800             PG04       29428164.854469
805             PG04       29414059.506362
810             PG04       29405204.769409
815             PG04       29401638.790564
820             PG04       29403371.283877
825             PG04       29410385.654537
830             PG04       29422630.584731
835             PG04       29440032.111399
840             PG04       29462490.544252
845             PG04       29489877.281924
850             PG04       29522037.087455
855             PG04       29558788.570572
860             PG04       29599928.264904
865             PG04       29645229.731458
870             PG04       29694444.175102
875             PG04       29747303.390682
880             PG04       29803519.95764 
885             PG04       29862790.405987
890             PG04       29924795.390999
895             PG04       29989202.824800
900             PG04       30055666.682229
905             PG04       30123831.890868
910             PG04       30193333.741275
915             PG04       30263804.591114
920             PG04       30334867.928435
925             PG04       30406146.929504
930             PG04       30477252.697673
935             PG04       30547813.253182
940             PG04       30617444.632665
945             PG04       30685771.297058
950             PG04       30752415.874514
955             PG04       30817015.247212
960             PG04       30879207.296367
965             PG04       30938637.784476
970             PG04       30994963.735999
975             PG04       31047845.738180
980             PG04       31096964.898907
985             PG04       31142010.338543
990             PG04       31182680.926380
995             PG04       31218692.705529
1000            PG04       31249773.324275
1005            PG04       31275665.509241
1010            PG04       31296126.108725
1015            PG04       31310938.304918
1020            PG04       31319884.915559
1025            PG04       31322781.663083
1030            PG04       31319446.692292
1035            PG04       31309730.469421
1040            PG04       31293485.574559
1045            PG04       31270598.662492
1050            PG04       31240964.50409 
1055            PG04       31204498.914669
1060            PG04       31161137.200676
1065            PG04       31110832.153832
1070            PG04       31053555.078966
1075            PG04       30989293.134437
1080            PG04       30918064.285414
1085            PG04       30839889.244793
1090            PG04       30754821.950435
1095            PG04       30662917.470665
1100            PG04       30564268.217572
1105            PG04       30458973.337989
1110            PG04       30347152.122474
1115            PG04       30228942.471795
1120            PG04       30104501.327565
1125            PG04       29973995.122647
1130            PG04       29837617.090594
1135            PG04       29695573.388704
1140            PG04       29548086.269461
1145            PG04       29395388.389417
1150            PG04       29237738.790246
1155            PG04       29075397.365313
1160            PG04       28908653.741998
1165            PG04       28737793.360366
1170            PG04       28563132.343181
1175            PG04       28384982.556795
1180            PG04       28203684.456549
1185            PG04       28019573.228167
1190            PG04       27832999.887584
1195            PG04       27644327.839673
1200            PG04       27453926.284937
1205            PG04       27262169.523226
1210            PG04       27069438.380807
1215            PG04       26876118.744082
1220            PG04       26682600.723531
1225            PG04       26489273.222164
1230            PG04       26296530.500548
1235            PG04       26104763.64295 
1240            PG04       25914359.816973
1245            PG04       25725707.815999
1250            PG04       25539190.374923
1255            PG04       25355174.168938
1260            PG04       25174028.163374
1265            PG04       24996110.450167
1270            PG04       24821763.180613
1275            PG04       24651314.053719
1280            PG04       24485081.252910
1285            PG04       24323363.872971
1290            PG04       24166435.793417
1295            PG04       24014566.163938
1300            PG04       23867982.258161
1305            PG04       23726910.673287
1310            PG04       23591535.850482
1315            PG04       23462028.256649
1320            PG04       23338527.145752
1325            PG04       23221149.298289
1330            PG04       23109971.608224
1335            PG04       23005060.815070
1340            PG04       22906443.902748
1345            PG04       22814121.942112
1350            PG04       22728070.407536
1355            PG04       22648231.701673
1360            PG04       22574523.770386
1365            PG04       22506842.715923
1370            PG04       22445055.654615
1375            PG04       22389003.944962
1380            PG04       22338509.681860
1385            PG04       22293374.098544
1390            PG04       22253374.855750
1395            PG04       22218278.070204
1400            PG04       22187831.241145
1405            PG04       22161768.858416
1410            PG04       22139816.291730
1415            PG04       22121681.932504
1420            PG04       22107075.647433
1425            PG04       22095702.557284
1430            PG04       22087256.056892
1435            PG04       22081440.831508
1440            PG04       22077951.023394
