TIME [min]      ID         DISTANCE [m]   
1155            PG13       30394961.681331
1160            PG13       30559444.079107
1165            PG13       30720339.177444
1170            PG13       30877332.091136
1175            PG13       31030125.706568
1180            PG13       31178435.302911
1185            PG13       31322000.802836
1190            PG13       31460570.850425
1195            PG13       31593918.964253
1200            PG13       31721827.152496
1205            PG13       31844108.001459
1210            PG13       31960584.964440
1215            PG13       32071094.228598
1220            PG13       32175500.975612
1225            PG13       32273681.911140
1230            PG13       32365528.775977
1235            PG13       32450959.332938
1240            PG13       32529903.644945
1245            PG13       32602308.820733
1250            PG13       32668142.167033
1255            PG13       32727381.476233
1260            PG13       32780032.201123
1265            PG13       32826105.987901
1270            PG13       32865637.632128
1275            PG13       32898668.701943
1280            PG13       32925266.201602
1285            PG13       32945505.522110
1290            PG13       32959480.517114
1295            PG13       32967295.386643
1300            PG13       32969070.081660
1305            PG13       32964936.454788
1310            PG13       32955041.944054
1315            PG13       32939535.205697
1320            PG13       32918592.727736
1325            PG13       32892383.811849
1330            PG13       32861103.889175
1335            PG13       32824947.831231
1340            PG13       32784118.275495
1345            PG13       32738832.141383
1350            PG13       32689311.326918
1355            PG13       32635774.818547
1360            PG13       32578458.544877
1365            PG13       32517599.772210
1370            PG13       32453439.813821
1375            PG13       32386212.574989
1380            PG13       32316173.619902
1385            PG13       32243556.386561
1390            PG13       32168613.630623
1395            PG13       32091587.639638
1400            PG13       32012718.045610
1405            PG13       31932244.928099
1410            PG13       31850402.497716
1415            PG13       31767422.137049
1420            PG13       31683522.166600
1425            PG13       31598923.710626
1430            PG13       31513835.492547
1435            PG13       31428456.264276
1440            PG13       31342976.343495
