TIME [s]   ID         DISTANCE [m]   
0          PG19       26312535.843713
5          PG19       26278008.344431
10         PG19       26250634.932309
15         PG19       26230259.052437
20         PG19       26216689.386219
25         PG19       26209705.182756
30         PG19       26209044.206417
35         PG19       26214428.497894
40         PG19       26225542.996632
45         PG19       26242049.784115
50         PG19       26263586.117616
55         PG19       26289769.683544
60         PG19       26320198.268414
65         PG19       26354454.072704
70         PG19       26392105.577478
75         PG19       26432707.217821
80         PG19       26475804.389478
85         PG19       26520943.437899
90         PG19       26567654.831503
95         PG19       26615479.100054
100        PG19       26663947.614556
105        PG19       26712599.002395
110        PG19       26760972.404000
115        PG19       26808619.049422
120        PG19       26855086.554117
125        PG19       26899947.976824
130        PG19       26942775.133639
135        PG19       26983153.007835
140        PG19       27020687.984155
145        PG19       27054997.253844
150        PG19       27085707.507515
155        PG19       27112468.338872
160        PG19       27134950.507016
165        PG19       27152837.776330
170        PG19       27165832.991781
175        PG19       27173657.443943
180        PG19       27176058.873591
185        PG19       27172800.963537
190        PG19       27163669.521271
195        PG19       27148469.827968
200        PG19       27127031.909596
205        PG19       27099206.539284
210        PG19       27064866.729182
215        PG19       27023906.763219
220        PG19       26976245.111866
225        PG19       26921822.568806
230        PG19       26860599.015162
235        PG19       26792563.417913
240        PG19       26717721.808016
245        PG19       26636104.236261
250        PG19       26547766.183908
255        PG19       26452782.856273
260        PG19       26351253.067925
265        PG19       26243299.159850
270        PG19       26129064.071276
275        PG19       26008715.718905
280        PG19       25882437.289627
285        PG19       25750444.522247
290        PG19       25612968.946796
295        PG19       25470263.849351
300        PG19       25322603.474139
305        PG19       25170287.577978
310        PG19       25013634.177141
315        PG19       24852984.850870
320        PG19       24688689.232189
325        PG19       24521136.204183
330        PG19       24350719.420927
335        PG19       24177859.922455
340        PG19       24002988.074393
345        PG19       23826558.357710
350        PG19       23649042.078184
355        PG19       23470922.775401
360        PG19       23292699.876853
365        PG19       23114885.743475
370        PG19       22938005.389258
375        PG19       22762590.973551
380        PG19       22589188.234185
385        PG19       22418346.023971
390        PG19       22250616.812967
395        PG19       22086559.565381
400        PG19       21926727.577390
405        PG19       21771675.583748
410        PG19       21621951.937064
415        PG19       21478090.084943
420        PG19       21340620.290849
425        PG19       21210052.741199
430        PG19       21086879.201077
435        PG19       20971571.955047
440        PG19       20864567.816240
445        PG19       20766290.087394
450        PG19       20677116.288648
455        PG19       20597394.938049
460        PG19       20527435.676217
465        PG19       20467502.955632
470        PG19       20417823.075620
475        PG19       20378567.270887
480        PG19       20349869.113149
485        PG19       20331814.362060
490        PG19       20324424.480988
495        PG19       20327694.302038
500        PG19       20341545.172063
505        PG19       20365872.449999
510        PG19       20400513.990115
515        PG19       20445256.594026
520        PG19       20499857.737792
525        PG19       20564027.379955
530        PG19       20637442.696380
535        PG19       20719737.331868
540        PG19       20810526.675863
545        PG19       20909394.616949
550        PG19       21015898.908392
555        PG19       21129582.028838
560        PG19       21249968.891850
565        PG19       21376572.965006
570        PG19       21508898.163120
575        PG19       21646446.217303
580        PG19       21788708.189864
585        PG19       21935189.856842
590        PG19       22085388.898209
595        PG19       22238809.854101
600        PG19       22394978.306348
605        PG19       22553414.845985
610        PG19       22713662.729231
615        PG19       22875277.166076
620        PG19       23037829.001969
625        PG19       23200907.021698
630        PG19       23364116.570433
635        PG19       23527087.195934
640        PG19       23689461.454605
645        PG19       23850911.579405
650        PG19       24011125.289855
655        PG19       24169814.839180
660        PG19       24326714.391663
665        PG19       24481581.005272
670        PG19       24634195.650905
675        PG19       24784357.910151
680        PG19       24931889.989168
685        PG19       25076646.253110
690        PG19       25218494.414390
695        PG19       25357324.454033
700        PG19       25493050.759291
705        PG19       25625612.248683
710        PG19       25754955.683527
715        PG19       25881066.098156
720        PG19       26003936.387566
725        PG19       26123582.861382
730        PG19       26240035.043463
735        PG19       26353351.154460
740        PG19       26463590.65353 
745        PG19       26570845.390036
750        PG19       26675211.487517
755        PG19       26776803.379434
760        PG19       26875748.246897
765        PG19       26972187.883968
770        PG19       27066268.948610
775        PG19       27158155.434327
780        PG19       27248015.100147
785        PG19       27336029.138461
790        PG19       27422381.339563
795        PG19       27507261.837232
800        PG19       27590861.926663
805        PG19       27673386.069291
810        PG19       27755024.040538
815        PG19       27835983.830400
820        PG19       27916460.013650
825        PG19       27996652.565418
830        PG19       28076748.040120
835        PG19       28156940.553971
840        PG19       28237415.282033
845        PG19       28318338.391323
850        PG19       28399886.882570
855        PG19       28482215.924818
860        PG19       28565471.769948
