TIME [min]      ID         DISTANCE [m]   
0               PG25       28241108.286403
5               PG25       28361706.360577
10              PG25       28487024.082661
15              PG25       28616727.739877
20              PG25       28750454.067757
25              PG25       28887842.674636
30              PG25       29028504.550474
35              PG25       29172050.705487
40              PG25       29318076.574120
45              PG25       29466173.394782
50              PG25       29615927.485188
55              PG25       29766923.752004
60              PG25       29918737.375397
65              PG25       30070958.851505
70              PG25       30223167.960964
75              PG25       30374951.770274
80              PG25       30525907.238543
85              PG25       30675633.803877
90              PG25       30823738.983031
95              PG25       30969839.594066
100             PG25       31113565.939509
105             PG25       31254546.640273
110             PG25       31392441.262113
115             PG25       31526909.295351
120             PG25       31657628.930562
125             PG25       31784287.997260
130             PG25       31906589.306008
135             PG25       32024261.337140
140             PG25       32137031.749879
145             PG25       32244655.001799
150             PG25       32346903.760780
155             PG25       32443556.640252
160             PG25       32534420.896935
165             PG25       32619309.663336
170             PG25       32698058.67919 
175             PG25       32770525.532334
180             PG25       32836578.185289
185             PG25       32896101.352824
190             PG25       32949000.597618
195             PG25       32995198.506383
200             PG25       33034626.685190
205             PG25       33067246.644718
210             PG25       33093024.796140
215             PG25       33111950.084988
220             PG25       33124028.939633
225             PG25       33129272.287681
230             PG25       33127723.638814
235             PG25       33119426.285144
240             PG25       33104450.432226
245             PG25       33082875.826646
250             PG25       33054789.685304
255             PG25       33020306.179269
260             PG25       32979541.377065
265             PG25       32932633.523846
270             PG25       32879726.877092
275             PG25       32820980.604886
280             PG25       32756565.928597
285             PG25       32686656.808843
290             PG25       32611451.922284
295             PG25       32531147.571345
300             PG25       32445953.467302
305             PG25       32356091.748323
310             PG25       32261787.427059
315             PG25       32163267.746751
320             PG25       32060780.302731
325             PG25       31954565.988587
330             PG25       31844875.926051
335             PG25       31731965.838356
340             PG25       31616086.396707
345             PG25       31497505.469546
350             PG25       31376478.819696
355             PG25       31253271.176921
360             PG25       31128141.972769
365             PG25       31001355.087639
370             PG25       30873159.770973
375             PG25       30743818.923480
380             PG25       30613581.309122
385             PG25       30482692.003166
390             PG25       30351390.01449 
395             PG25       30219909.155627
400             PG25       30088473.557379
405             PG25       29957299.490581
410             PG25       29826593.349700
415             PG25       29696553.571929
420             PG25       29567355.369273
425             PG25       29439179.913079
430             PG25       29312184.341491
435             PG25       29186513.006638
440             PG25       29062297.768320
445             PG25       28939649.827151
450             PG25       28818677.870330
455             PG25       28699464.228687
460             PG25       28582079.048755
465             PG25       28466571.468749
470             PG25       28352983.182496
475             PG25       28241330.751229
480             PG25       28131618.724386
485             PG25       28023829.317002
490             PG25       27917942.079615
495             PG25       27813906.411188
500             PG25       27711663.880319
505             PG25       27611138.462539
510             PG25       27512243.319984
515             PG25       27414872.796407
520             PG25       27318912.531444
525             PG25       27224237.586397
530             PG25       27130706.420937
535             PG25       27038174.450252
540             PG25       26946479.983578
545             PG25       26855462.548148
550             PG25       26764954.639100
555             PG25       26674771.348277
560             PG25       26584738.880209
565             PG25       26494674.668929
570             PG25       26404395.068949
575             PG25       26313709.603232
580             PG25       26222442.398659
585             PG25       26130410.160035
590             PG25       26037438.366074
595             PG25       25943349.898662
600             PG25       25847982.172179
605             PG25       25751181.496221
610             PG25       25652792.728890
615             PG25       25552681.216185
620             PG25       25450717.731698
625             PG25       25346787.281611
630             PG25       25240785.940702
635             PG25       25132629.317875
640             PG25       25022238.311831
645             PG25       24909560.126570
650             PG25       24794555.835700
655             PG25       24677203.300635
660             PG25       24557497.000665
665             PG25       24435456.006550
670             PG25       24311111.691108
675             PG25       24184523.341558
680             PG25       24055768.925946
685             PG25       23924944.711546
690             PG25       23792175.562603
695             PG25       23657594.510304
700             PG25       23521373.550037
705             PG25       23383700.666254
710             PG25       23244776.519862
715             PG25       23104840.252909
720             PG25       22964143.789911
725             PG25       22822961.236414
730             PG25       22681584.639814
735             PG25       22540339.304703
740             PG25       22399557.329024
745             PG25       22259599.153163
750             PG25       22120834.847695
755             PG25       21983660.861597
760             PG25       21848485.832880
765             PG25       21715724.495765
770             PG25       21585819.237677
775             PG25       21459213.925382
780             PG25       21336359.478183
785             PG25       21217717.462902
790             PG25       21103755.130764
795             PG25       20994928.988752
800             PG25       20891706.696033
805             PG25       20794546.837494
810             PG25       20703898.010376
815             PG25       20620196.733028
820             PG25       20543867.803628
825             PG25       20475314.702106
830             PG25       20414923.606752
835             PG25       20363045.677438
840             PG25       20320014.848443
845             PG25       20286128.298189
850             PG25       20261649.609660
855             PG25       20246804.714975
860             PG25       20241778.447356
865             PG25       20246717.711074
870             PG25       20261725.705632
875             PG25       20286852.914876
880             PG25       20322117.849416
885             PG25       20367485.910600
890             PG25       20422878.923311
895             PG25       20488170.987386
900             PG25       20563200.731137
905             PG25       20647754.332876
910             PG25       20741584.524213
915             PG25       20844405.346896
920             PG25       20955889.282548
925             PG25       21075686.474670
930             PG25       21203410.033357
935             PG25       21338643.809317
940             PG25       21480953.457590
945             PG25       21629879.712336
950             PG25       21784946.895769
955             PG25       21945662.950675
960             PG25       22111526.915901
965             PG25       22282027.809304
970             PG25       22456643.140983
975             PG25       22634855.189194
980             PG25       22816141.761701
985             PG25       22999977.727660
990             PG25       23185844.139583
995             PG25       23373232.112869
1000            PG25       23561627.095310
1005            PG25       23750537.365008
1010            PG25       23939471.815696
1015            PG25       24127954.288296
1020            PG25       24315517.317011
1025            PG25       24501712.719719
1030            PG25       24686103.786775
1035            PG25       24868262.556353
1040            PG25       25047791.021585
1045            PG25       25224299.143658
1050            PG25       25397411.564900
1055            PG25       25566773.837796
1060            PG25       25732056.105132
1065            PG25       25892936.590080
1070            PG25       26049119.507083
1075            PG25       26200325.991003
1080            PG25       26346293.055501
1085            PG25       26486787.943546
1090            PG25       26621585.421790
1095            PG25       26750490.928739
1100            PG25       26873320.586356
1105            PG25       26989920.981238
1110            PG25       27100152.112019
1115            PG25       27203895.062858
1120            PG25       27301059.707873
1125            PG25       27391562.983785
1130            PG25       27475356.678550
1135            PG25       27552401.486832
1140            PG25       27622691.342937
1145            PG25       27686233.431206
1150            PG25       27743056.346914
1155            PG25       27793214.742474
1160            PG25       27836772.815269
1165            PG25       27873832.275662
1170            PG25       27904499.942088
1175            PG25       27928910.372627
1180            PG25       27947224.089646
1185            PG25       27959608.695428
1190            PG25       27966265.011229
1195            PG25       27967405.669618
1200            PG25       27963264.303685
1205            PG25       27954096.941123
1210            PG25       27940167.802366
1215            PG25       27921770.240334
1220            PG25       27899214.631055
1225            PG25       27872817.39823 
1230            PG25       27842924.594772
1235            PG25       27809884.045994
1240            PG25       27774069.353415
1245            PG25       27735859.711137
1250            PG25       27695648.664943
1255            PG25       27653840.794250
1260            PG25       27610844.808061
1265            PG25       27567088.827437
1270            PG25       27522998.715943
1275            PG25       27479005.350045
1280            PG25       27435545.255254
1285            PG25       27393056.610299
1290            PG25       27351970.146965
1295            PG25       27312726.046465
1300            PG25       27275746.512030
1305            PG25       27241453.650091
1310            PG25       27210262.646085
1315            PG25       27182572.992716
1320            PG25       27158767.725388
1325            PG25       27139221.872492
1330            PG25       27124290.053573
1335            PG25       27114295.689676
1340            PG25       27109559.383356
1345            PG25       27110358.777954
1350            PG25       27116960.235813
1355            PG25       27129593.709801
1360            PG25       27148458.988764
1365            PG25       27173729.280445
1370            PG25       27205547.573003
1375            PG25       27244018.542723
1380            PG25       27289217.477284
1385            PG25       27341185.568763
1390            PG25       27399927.353800
1395            PG25       27465415.183507
1400            PG25       27537584.064559
1405            PG25       27616346.931361
1410            PG25       27701574.226520
1415            PG25       27793105.201678
1420            PG25       27890758.203113
1425            PG25       27994307.415105
1430            PG25       28103517.230989
1435            PG25       28218114.401130
1440            PG25       28337808.780168
