TIME [min]      ID         DISTANCE [m]   
485             PG12       25018683.475877
490             PG12       24925352.774351
495             PG12       24835059.422049
500             PG12       24747659.798044
505             PG12       24662988.798509
510             PG12       24580878.638766
515             PG12       24501140.700548
520             PG12       24423591.500367
525             PG12       24348021.318388
530             PG12       24274234.419497
535             PG12       24202013.376971
540             PG12       24131152.897743
545             PG12       24061429.873887
550             PG12       23992634.312465
555             PG12       23924554.937718
560             PG12       23856981.815837
565             PG12       23789711.661830
570             PG12       23722546.644691
575             PG12       23655298.327562
580             PG12       23587782.722213
585             PG12       23519833.880644
590             PG12       23451293.925893
595             PG12       23382017.133482
600             PG12       23311872.278580
605             PG12       23240747.436856
610             PG12       23168544.225442
615             PG12       23095180.060725
620             PG12       23020595.450841
625             PG12       22944747.873086
630             PG12       22867610.077426
635             PG12       22789185.270049
640             PG12       22709486.109138
645             PG12       22628557.887233
650             PG12       22546462.951998
655             PG12       22463285.087095
660             PG12       22379133.158951
665             PG12       22294130.286176
670             PG12       22208437.456617
675             PG12       22122225.078884
680             PG12       22035691.556018
685             PG12       21949058.532350
690             PG12       21862558.148285
695             PG12       21776459.389772
700             PG12       21691034.857341
705             PG12       21606592.385897
710             PG12       21523447.491328
715             PG12       21441930.487777
720             PG12       21362389.545583
725             PG12       21285195.084335
730             PG12       21210713.475995
735             PG12       21139334.364413
740             PG12       21071449.272046
745             PG12       21007454.378721
750             PG12       20947751.737032
755             PG12       20892738.583457
760             PG12       20842819.885721
765             PG12       20798382.163929
770             PG12       20759817.985105
775             PG12       20727501.430264
780             PG12       20701790.765999
785             PG12       20683033.505391
790             PG12       20671547.268736
795             PG12       20667641.613967
800             PG12       20671585.734185
805             PG12       20683632.844885
810             PG12       20703998.049713
815             PG12       20732869.402457
820             PG12       20770389.917897
825             PG12       20816677.662947
830             PG12       20871812.163471
835             PG12       20935830.304578
840             PG12       21008734.769432
845             PG12       21090479.951639
850             PG12       21180997.195282
855             PG12       21280163.354811
860             PG12       21387831.796067
865             PG12       21503810.895468
870             PG12       21627879.836515
875             PG12       21759778.659538
880             PG12       21899224.357373
885             PG12       22045899.385989
890             PG12       22199463.662856
895             PG12       22359546.828890
900             PG12       22525766.756447
905             PG12       22697710.078853
910             PG12       22874957.012401
915             PG12       23057069.468935
920             PG12       23243594.760096
925             PG12       23434078.348127
930             PG12       23628050.867535
935             PG12       23825044.687874
940             PG12       24024577.442744
945             PG12       24226182.195284
950             PG12       24429381.384332
955             PG12       24633704.062251
960             PG12       24838685.657619
965             PG12       25043855.447196
970             PG12       25248767.989758
975             PG12       25452972.881447
980             PG12       25656036.674694
985             PG12       25857526.489681
990             PG12       26057036.384958
995             PG12       26254155.949952
1000            PG12       26448497.324840
1005            PG12       26639688.702771
1010            PG12       26827368.264007
1015            PG12       27011188.656684
1020            PG12       27190817.927435
1025            PG12       27365946.065943
1030            PG12       27536274.867745
1035            PG12       27701522.548562
1040            PG12       27861424.214821
1045            PG12       28015735.936990
1050            PG12       28164229.622305
1055            PG12       28306694.343066
1060            PG12       28442940.927634
1065            PG12       28572799.127825
1070            PG12       28696110.121518
1075            PG12       28812744.144395
1080            PG12       28922581.160770
1085            PG12       29025526.944954
1090            PG12       29121505.914320
1095            PG12       29210459.243934
1100            PG12       29292352.970784
1105            PG12       29367160.120779
1110            PG12       29434892.772616
1115            PG12       29495563.361454
1120            PG12       29549218.459436
1125            PG12       29595918.217535
1130            PG12       29635742.392536
1135            PG12       29668792.028254
1140            PG12       29695182.711615
1145            PG12       29715057.858424
1150            PG12       29728572.222737
1155            PG12       29735903.175233
1160            PG12       29737247.807040
1165            PG12       29732818.188663
1170            PG12       29722843.520352
1175            PG12       29707577.953775
1180            PG12       29687283.837181
1185            PG12       29662242.220774
1190            PG12       29632759.669693
1195            PG12       29599143.917160
1200            PG12       29561721.263456
1205            PG12       29520840.419890
1210            PG12       29476853.436708
1215            PG12       29430129.236673
1220            PG12       29381042.113017
1225            PG12       29329982.881474
1230            PG12       29277348.475765
1235            PG12       29223536.005876
1240            PG12       29168960.272702
1245            PG12       29114031.969615
1250            PG12       29059166.945545
1255            PG12       29004783.336030
1260            PG12       28951291.583180
1265            PG12       28899112.287184
1270            PG12       28848645.106529
1275            PG12       28800299.373783
1280            PG12       28754465.439643
1285            PG12       28711525.991367
1290            PG12       28671855.755223
1295            PG12       28635802.555172
1300            PG12       28603710.714196
1305            PG12       28575902.628812
1310            PG12       28552677.669700
1315            PG12       28534313.730822
1320            PG12       28521066.635274
1325            PG12       28513166.926942
1330            PG12       28510811.184967
1335            PG12       28514181.921670
1340            PG12       28523415.803825
1345            PG12       28538633.491557
1350            PG12       28559919.779536
1355            PG12       28587319.218183
1360            PG12       28620857.982794
1365            PG12       28660524.797614
1370            PG12       28706274.814582
1375            PG12       28758034.172958
1380            PG12       28815697.468244
1385            PG12       28879128.546410
1390            PG12       28948163.960101
1395            PG12       29022609.923909
1400            PG12       29102248.517738
1405            PG12       29186834.675242
1410            PG12       29276100.476221
1415            PG12       29369757.035185
1420            PG12       29467491.800163
1425            PG12       29568979.550780
1430            PG12       29673877.756774
1435            PG12       29781819.976553
1440            PG12       29892438.243360
