TIME [s]   ID         DISTANCE [m]   
0          PR20       20727492.211829
5          PR20       20888182.743585
10         PR20       21056440.064090
15         PR20       21231402.061937
20         PR20       21412192.179051
25         PR20       21597934.473720
30         PR20       21787760.244447
35         PR20       21980803.016937
40         PR20       22176218.785783
45         PR20       22373173.616554
50         PR20       22570856.543950
55         PR20       22768478.675140
60         PR20       22965276.657900
65         PR20       23160515.280742
70         PR20       23353483.803457
75         PR20       23543508.441405
80         PR20       23729945.695053
85         PR20       23912178.558280
90         PR20       24089631.494685
95         PR20       24261757.234355
100        PR20       24428043.671965
105        PR20       24588015.051791
110        PR20       24741229.021083
115        PR20       24887278.326012
120        PR20       25025789.809891
125        PR20       25156427.691959
130        PR20       25278890.404978
135        PR20       25392909.062361
140        PR20       25498250.269026
145        PR20       25594720.536743
150        PR20       25682156.705089
155        PR20       25760432.596544
160        PR20       25829448.081115
165        PR20       25889153.938949
170        PR20       25939520.997018
175        PR20       25980561.920256
180        PR20       26012320.518167
185        PR20       26034877.312791
190        PR20       26048342.329017
195        PR20       26052864.184207
200        PR20       26048623.035849
205        PR20       26035830.324730
210        PR20       26014734.276502
215        PR20       25985615.746806
220        PR20       25948781.265993
225        PR20       25904578.561350
230        PR20       25853382.882050
235        PR20       25795599.873933
240        PR20       25731666.194853
245        PR20       25662048.431680
250        PR20       25587242.539702
255        PR20       25507766.539500
260        PR20       25424174.66519 
265        PR20       25337039.389474
270        PR20       25246961.993407
275        PR20       25154555.004829
280        PR20       25060464.796620
285        PR20       24965350.282235
290        PR20       24869880.854841
295        PR20       24774746.931534
300        PR20       24680644.635134
305        PR20       24588278.008984
310        PR20       24498353.043008
315        PR20       24411578.861836
320        PR20       24328658.821687
325        PR20       24250286.662169
330        PR20       24177146.665269
335        PR20       24109905.078753
340        PR20       24049205.239844
345        PR20       23995667.134176
350        PR20       23949872.334367
355        PR20       23912382.309557
360        PR20       23883703.252270
365        PR20       23864300.822306
370        PR20       23854600.504547
375        PR20       23854967.640985
380        PR20       23865715.973152
385        PR20       23887098.848916
390        PR20       23919310.3238  
395        PR20       23962485.969192
400        PR20       24016694.875836
405        PR20       24081944.938095
410        PR20       24158183.916369
415        PR20       24245285.422732
420        PR20       24343082.326642
425        PR20       24451332.911557
430        PR20       24569748.683652
435        PR20       24697985.251514
440        PR20       24835650.015985
445        PR20       24982304.827621
450        PR20       25137470.699683
455        PR20       25300630.775364
460        PR20       25471239.128820
465        PR20       25648712.884780
470        PR20       25832454.594443
475        PR20       26021844.060979
480        PR20       26216244.952428
485        PR20       26415011.192573
490        PR20       26617480.628435
495        PR20       26823000.349220
500        PR20       27030909.733584
505        PR20       27240553.701240
510        PR20       27451272.231813
515        PR20       27662429.382163
520        PR20       27873389.813351
525        PR20       28083534.412452
530        PR20       28292256.414254
535        PR20       28498969.080501
540        PR20       28703099.972955
545        PR20       28904100.947759
550        PR20       29101438.724892
555        PR20       29294609.449000
560        PR20       29483126.937243
565        PR20       29666532.298706
570        PR20       29844383.702302
575        PR20       30016276.575643
580        PR20       30181819.436164
585        PR20       30340651.947475
590        PR20       30492445.898311
