TIME [s]   ID         DISTANCE [m]   
0          PE10       31761115.591501
5          PE10       31894786.339985
10         PE10       32024548.401067
15         PE10       32150198.002912
20         PE10       32271543.261044
25         PE10       32388402.676227
30         PE10       32500606.499461
35         PE10       32607994.880335
40         PE10       32710423.476352
45         PE10       32807759.301821
50         PE10       32899875.347914
55         PE10       32986661.623772
60         PE10       33068027.880309
65         PE10       33143887.992211
70         PE10       33214171.166743
75         PE10       33278818.153795
80         PE10       33337789.328486
85         PE10       33391050.630631
90         PE10       33438586.597173
95         PE10       33480395.157183
100        PE10       33516485.883597
105        PE10       33546883.799093
110        PE10       33571625.148701
115        PE10       33590764.387832
120        PE10       33604363.512916
125        PE10       33612503.606468
130        PE10       33615272.161937
135        PE10       33612780.553246
140        PE10       33605145.958040
145        PE10       33592499.312716
150        PE10       33574986.254449
155        PE10       33552762.539930
160        PE10       33526002.803525
165        PE10       33494881.458035
170        PE10       33459594.630395
175        PE10       33420351.989272
180        PE10       33377366.812591
185        PE10       33330867.798685
190        PE10       33281091.192456
195        PE10       33228284.714639
200        PE10       33172708.451348
205        PE10       33114621.750830
210        PE10       33054301.182158
215        PE10       32992029.977963
220        PE10       32928092.928202
225        PE10       32862785.327499
230        PE10       32796408.678258
235        PE10       32729266.531740
240        PE10       32661661.945538
245        PE10       32593909.641396
250        PE10       32526319.291199
255        PE10       32459202.316233
260        PE10       32392876.414104
265        PE10       32327648.829727
270        PE10       32263829.461221
275        PE10       32201723.562882
280        PE10       32141634.078614
285        PE10       32083849.706240
290        PE10       32028660.729275
295        PE10       31976350.049684
300        PE10       31927181.605989
305        PE10       31881423.422485
310        PE10       31839312.925321
315        PE10       31801093.492320
320        PE10       31766984.636892
325        PE10       31737190.375916
330        PE10       31711903.663004
335        PE10       31691297.567988
340        PE10       31675526.797838
345        PE10       31664732.312112
350        PE10       31659031.185437
355        PE10       31658517.962105
360        PE10       31663277.179834
365        PE10       31673366.110831
370        PE10       31688822.775186
375        PE10       31709661.516386
380        PE10       31735879.042920
385        PE10       31767451.769818
390        PE10       31804330.671233
395        PE10       31846449.150843
400        PE10       31893722.681280
405        PE10       31946044.170615
410        PE10       32003288.154534
415        PE10       32065310.812983
420        PE10       32131950.661995
425        PE10       32203029.823708
430        PE10       32278355.347306
435        PE10       32357718.293787
440        PE10       32440897.588906
445        PE10       32527652.167905
450        PE10       32617743.775248
455        PE10       32710907.224115
460        PE10       32806882.318853
465        PE10       32905392.944095
470        PE10       33006150.064401
475        PE10       33108877.208003
480        PE10       33213270.306347
485        PE10       33319041.539461
490        PE10       33425888.708764
495        PE10       33533510.162228
500        PE10       33641602.633541
505        PE10       33749872.343062
510        PE10       33858017.693057
515        PE10       33965738.967484
520        PE10       34072746.351236
525        PE10       34178751.048714
530        PE10       34283465.494744
535        PE10       34386610.562380
540        PE10       34487920.391524
545        PE10       34587122.193059
550        PE10       34683963.891896
555        PE10       34778194.872088
560        PE10       34869573.754787
565        PE10       34957871.833603
570        PE10       35042864.546450
575        PE10       35124343.675466
580        PE10       35202103.744764
585        PE10       35275960.339641
590        PE10       35345732.174490
595        PE10       35411254.966233
600        PE10       35472369.198191
605        PE10       35528934.852176
610        PE10       35580822.094631
615        PE10       35627904.051255
620        PE10       35670082.326185
625        PE10       35707260.266045
630        PE10       35739356.399411
635        PE10       35766300.920708
640        PE10       35788039.119666
645        PE10       35804528.501989
650        PE10       35815732.829710
655        PE10       35821642.557052
660        PE10       35822240.696471
665        PE10       35817543.923223
670        PE10       35807568.621352
675        PE10       35792339.735744
680        PE10       35771908.445643
685        PE10       35746328.597537
690        PE10       35715660.948021
695        PE10       35679992.067055
700        PE10       35639402.312225
705        PE10       35593998.761465
710        PE10       35543889.482652
715        PE10       35489196.414034
720        PE10       35430050.753347
725        PE10       35366592.459586
730        PE10       35298971.889026
735        PE10       35227350.386708
740        PE10       35151888.246146
745        PE10       35072768.522894
750        PE10       34990169.359428
755        PE10       34904282.579613
760        PE10       34815304.068694
765        PE10       34723435.900105
770        PE10       34628888.571255
775        PE10       34531865.279378
780        PE10       34432591.497652
785        PE10       34331284.376692
790        PE10       34228169.575987
795        PE10       34123465.159484
800        PE10       34017402.190660
805        PE10       33910206.983016
810        PE10       33802107.739179
815        PE10       33693330.927982
820        PE10       33584100.890541
825        PE10       33474640.093787
830        PE10       33365168.309203
835        PE10       33255901.625501
840        PE10       33147051.528281
845        PE10       33038824.794797
850        PE10       32931418.357005
855        PE10       32825028.440764
860        PE10       32719836.137808
865        PE10       32616021.686534
870        PE10       32513751.290368
875        PE10       32413179.548521
880        PE10       32314458.669924
885        PE10       32217723.052916
890        PE10       32123097.198834
895        PE10       32030695.860981
900        PE10       31940611.393925
905        PE10       31852936.662269
910        PE10       31767743.33788 
915        PE10       31685093.196481
920        PE10       31605025.712789
925        PE10       31527578.721718
930        PE10       31452766.592241
935        PE10       31380587.748855
940        PE10       31311036.717694
945        PE10       31244084.139379
950        PE10       31179690.724332
955        PE10       31117803.887663
960        PE10       31058355.065135
965        PE10       31001266.348450
970        PE10       30946438.473546
975        PE10       30893771.362066
980        PE10       30843146.464187
985        PE10       30794435.749464
990        PE10       30747500.975912
995        PE10       30702193.986179
1000       PE10       30658356.563195
1005       PE10       30615825.741298
1010       PE10       30574424.970791
1015       PE10       30533975.919707
1020       PE10       30494298.757835
1025       PE10       30455193.855659
1030       PE10       30416474.130114
1035       PE10       30377942.493302
1040       PE10       30339399.044091
1045       PE10       30300638.674339
1050       PE10       30261466.710240
1055       PE10       30221680.250910
1060       PE10       30181082.071651
1065       PE10       30139471.496559
1070       PE10       30096653.689650
1075       PE10       30052443.111733
1080       PE10       30006651.886969
1085       PE10       29959100.091207
1090       PE10       29909613.499178
1095       PE10       29858023.721758
1100       PE10       29804171.028284
1105       PE10       29747902.077646
1110       PE10       29689077.458364
1115       PE10       29627564.941868
1120       PE10       29563231.229986
1125       PE10       29495973.289385
1130       PE10       29425683.958264
1135       PE10       29352276.786513
1140       PE10       29275664.523503
1145       PE10       29195788.973328
1150       PE10       29112593.359291
1155       PE10       29026037.816770
1160       PE10       28936094.586094
1165       PE10       28842750.250404
1170       PE10       28746006.576324
1175       PE10       28645878.432958
1180       PE10       28542396.913255
1185       PE10       28435602.807565
1190       PE10       28325560.835664
1195       PE10       28212337.776515
1200       PE10       28096029.895807
1205       PE10       27976741.084300
1210       PE10       27854590.902228
1215       PE10       27729714.317455
1220       PE10       27602262.522871
1225       PE10       27472401.933696
1230       PE10       27340311.713236
1235       PE10       27206190.350372
1240       PE10       27070248.277751
1245       PE10       26932710.791719
1250       PE10       26793812.093111
1255       PE10       26653811.139368
1260       PE10       26512973.679949
1265       PE10       26371580.022162
1270       PE10       26229914.411109
1275       PE10       26088289.795350
1280       PE10       25947014.831289
1285       PE10       25806412.125558
1290       PE10       25666817.518807
1295       PE10       25528574.608185
1300       PE10       25392027.829357
1305       PE10       25257535.462369
1310       PE10       25125456.299824
1315       PE10       24996149.966202
1320       PE10       24869984.984618
1325       PE10       24747325.171386
1330       PE10       24628533.090298
1335       PE10       24513972.471242
1340       PE10       24403993.958057
1345       PE10       24298951.589286
1350       PE10       24199187.261530
1355       PE10       24105022.513968
1360       PE10       24016783.442453
1365       PE10       23934771.886931
1370       PE10       23859270.729840
1375       PE10       23790553.891796
1380       PE10       23728863.774787
1385       PE10       23674430.659963
1390       PE10       23627454.074090
1395       PE10       23588116.090488
1400       PE10       23556558.142837
1405       PE10       23532911.405216
1410       PE10       23517267.5385  
1415       PE10       23509687.115012
1420       PE10       23510207.416332
1425       PE10       23518829.768839
1430       PE10       23535523.472553
1435       PE10       23560233.974227
1440       PE10       23592865.855723
