TIME [s]   ID         DISTANCE [m]   
0          PG05       32244321.032167
5          PG05       32239289.293673
10         PG05       32230338.609628
15         PG05       32217272.692746
20         PG05       32199892.339747
25         PG05       32178014.508476
30         PG05       32151460.472926
35         PG05       32120062.920588
40         PG05       32083660.151818
45         PG05       32042100.588248
50         PG05       31995258.200855
55         PG05       31942999.151840
60         PG05       31885212.899297
65         PG05       31821807.254134
70         PG05       31752690.643310
75         PG05       31677799.766253
80         PG05       31597081.160065
85         PG05       31510490.297516
90         PG05       31418013.160036
95         PG05       31319637.406299
100        PG05       31215380.661989
105        PG05       31105268.482672
110        PG05       30989351.283878
115        PG05       30867690.706860
120        PG05       30740372.796499
125        PG05       30607500.659531
130        PG05       30469194.052519
135        PG05       30325589.786514
140        PG05       30176851.195668
145        PG05       30023155.385911
150        PG05       29864699.326582
155        PG05       29701698.647089
160        PG05       29534388.981316
165        PG05       29363026.412679
170        PG05       29187877.546326
175        PG05       29009235.034941
180        PG05       28827411.981971
185        PG05       28642727.285192
190        PG05       28455528.275081
195        PG05       28266174.765644
200        PG05       28075041.147324
205        PG05       27882515.977332
210        PG05       27689003.828457
215        PG05       27494922.456915
220        PG05       27300699.931095
225        PG05       27106774.521012
230        PG05       26913599.187613
235        PG05       26721624.484649
240        PG05       26531315.676551
245        PG05       26343142.712998
250        PG05       26157570.891106
255        PG05       25975075.121900
260        PG05       25796120.351169
265        PG05       25621172.525729
270        PG05       25450693.519965
275        PG05       25285125.115012
280        PG05       25124912.459648
285        PG05       24970478.463301
290        PG05       24822229.467286
295        PG05       24680555.257943
300        PG05       24545822.321536
305        PG05       24418366.572946
310        PG05       24298508.200262
315        PG05       24186528.847397
320        PG05       24082682.556593
325        PG05       23987181.602033
330        PG05       23900211.229053
335        PG05       23821915.099263
340        PG05       23752395.419319
345        PG05       23691712.676348
350        PG05       23639893.428064
355        PG05       23596917.015408
360        PG05       23562721.750020
365        PG05       23537207.784909
370        PG05       23520222.709633
375        PG05       23511592.266814
380        PG05       23511091.745351
385        PG05       23518464.594293
390        PG05       23533411.493109
395        PG05       23555614.966521
400        PG05       23584709.220560
405        PG05       23620320.676279
410        PG05       23662029.255337
415        PG05       23709409.776484
420        PG05       23762013.924372
425        PG05       23819364.808845
430        PG05       23880990.524626
435        PG05       23946394.578924
440        PG05       24015077.912861
445        PG05       24086535.165868
450        PG05       24160258.994758
455        PG05       24235738.315289
